NUM,W1,W2,W3,W4,W5,L1,L2,L3,L4,L5,S21M,S21P,S21M.1,S21P.1,S21M.2,S21P.2,S21M.3,S21P.3,S21M.4,S21P.4,S21M.5,S21P.5,S21M.6,S21P.6,S21M.7,S21P.7,S21M.8,S21P.8,S21M.9,S21P.9,S21M.10,S21P.10,S21M.11,S21P.11,S21M.12,S21P.12,S21M.13,S21P.13,S21M.14,S21P.14,S21M.15,S21P.15,W6,L6
6625,6806.64855782967,307.283181456117,6809.52738155818,295.511970661132,6814.13756314653,2.08369483692385,12.3848976921277,15.5402999275728,7.40459032456503,4.60358692462128,0.978,-0.201,0.52,-0.838,-0.261,-0.911,-0.793,-0.363,-0.648,0.341,-0.103,0.493,0.138,0.274,0.156,0.116,0.13,0.04,0.106,0.003,0.092,-0.017,0.087,-0.034,0.094,-0.058,0.125,-0.122,-0.026,-0.665,-0.286,0.123,0.0,0.0
6626,6802.47027644671,296.450552133739,6809.52528765885,305.91365374097,6808.11222121011,2.94209534984825,6.32435374783701,8.0554665154211,12.6017674728377,4.28800953500805,0.985,-0.164,0.675,-0.732,0.069,-0.986,-0.573,-0.778,-0.896,-0.174,-0.659,0.459,-0.087,0.595,0.196,0.327,0.202,0.12,0.15,0.028,0.107,-0.009,0.078,-0.023,0.06,-0.029,0.048,-0.033,0.041,-0.037,0.038,-0.041,0.0,0.0
6627,6818.12681219,290.198804308903,6816.09784272587,291.317164425523,6805.7792836188,4.6027813553953,14.599656603476,11.815668500847,10.9704117757117,1.34142782895777,0.977,-0.204,0.51,-0.852,-0.315,-0.94,-0.911,-0.238,-0.457,0.484,0.012,0.368,0.11,0.182,0.108,0.085,0.092,0.038,0.08,0.013,0.072,-0.002,0.069,-0.015,0.073,-0.029,0.085,-0.052,0.114,-0.107,0.152,-0.238,0.0,0.0
6628,6803.90235051557,297.241013386444,6807.25744681354,291.544613408171,6804.54411789708,1.51121587252038,7.52988655109745,11.5896595296112,7.67224599222131,4.58036171635118,0.986,-0.16,0.688,-0.716,0.111,-0.976,-0.519,-0.819,-0.905,-0.244,-0.677,0.432,-0.124,0.542,0.122,0.326,0.157,0.161,0.137,0.072,0.112,0.027,0.091,0.004,0.077,-0.01,0.068,-0.02,0.064,-0.029,0.063,-0.036,0.0,0.0
6629,6810.00263631505,302.381912042243,6801.28585641154,290.019183800597,6804.08916854697,2.37397941852964,13.7141679098377,7.4159679235635,5.78332691321835,1.38981082323358,0.987,-0.147,0.734,-0.668,0.226,-0.954,-0.364,-0.885,-0.782,-0.447,-0.769,0.129,-0.413,0.44,-0.089,0.426,0.072,0.303,0.126,0.191,0.135,0.114,0.129,0.064,0.12,0.031,0.113,0.008,0.11,-0.011,0.111,-0.025,0.0,0.0
6630,6803.81057137724,293.597621447977,6803.52820292196,293.213104115194,6811.89172287453,4.96748380237619,9.34198233225218,10.4568002033732,7.01313044972685,2.73278023064699,0.984,-0.167,0.663,-0.74,0.048,-0.99,-0.612,-0.776,-0.955,-0.107,-0.586,0.582,0.038,0.554,0.212,0.248,0.18,0.081,0.128,0.014,0.09,-0.012,0.066,-0.022,0.05,-0.027,0.041,-0.029,0.035,-0.032,0.032,-0.035,0.0,0.0
6631,6811.44247741681,309.275238352388,6808.6531025123,296.475339375288,6808.59234243948,3.65786613221902,11.6760889781605,6.69626004957705,12.6733376490153,3.65350068732389,0.981,-0.181,0.607,-0.781,-0.069,-0.971,-0.707,-0.66,-0.98,0.09,-0.338,0.777,0.241,0.408,0.221,0.112,0.145,0.015,0.095,-0.015,0.066,-0.025,0.049,-0.028,0.039,-0.031,0.032,-0.033,0.029,-0.038,0.028,-0.044,0.0,0.0
6632,6801.2396009932,308.844690835558,6809.98696844663,306.954213572539,6803.33081881818,1.05530478033087,13.391895059898,7.80706732026386,11.708919415738,3.14132361573914,0.982,-0.174,0.637,-0.753,0.006,-0.977,-0.661,-0.726,-0.924,0.042,-0.383,0.544,0.025,0.399,0.123,0.215,0.126,0.11,0.112,0.055,0.097,0.023,0.086,0.004,0.079,-0.01,0.077,-0.023,0.078,-0.039,0.082,-0.055,0.0,0.0
6633,6810.6366081087,298.290074811216,6816.6468947888,291.067745999233,6811.5394104792,2.91765905731121,6.3530177371227,10.571357362608,8.22046375633686,2.01770922642972,0.988,-0.148,0.734,-0.671,0.223,-0.961,-0.372,-0.895,-0.809,-0.461,-0.825,0.159,-0.411,0.529,-0.013,0.471,0.142,0.282,0.161,0.145,0.141,0.067,0.117,0.025,0.096,0.001,0.082,-0.012,0.072,-0.022,0.067,-0.028,0.0,0.0
6634,6815.33346204935,293.801564242587,6817.76135799502,298.303642765319,6809.09098760919,3.45664437234697,12.5383071324104,14.4934113863884,11.9720011254853,2.57836128705486,0.975,-0.213,0.469,-0.877,-0.403,-0.896,-0.882,-0.108,-0.373,0.487,0.046,0.347,0.128,0.162,0.118,0.066,0.097,0.021,0.081,-0.002,0.072,-0.017,0.071,-0.031,0.079,-0.052,0.107,-0.106,0.134,-0.451,-0.493,0.128,0.0,0.0
6635,6805.7108938923,306.27012993597,6816.46060880361,299.153577175396,6808.85424586258,3.51083705933125,11.2265430992118,12.203275560681,7.1421843595939,1.17218586851242,0.984,-0.169,0.655,-0.75,0.012,-0.988,-0.649,-0.699,-0.827,0.002,-0.425,0.423,-0.066,0.388,0.075,0.251,0.11,0.148,0.111,0.084,0.103,0.046,0.096,0.021,0.092,0.004,0.093,-0.011,0.102,-0.029,0.117,-0.049,0.0,0.0
6636,6801.29756163127,307.858319922513,6809.91822317569,304.130349743961,6807.06610186894,4.12798452057995,5.35947309610026,6.0801193196292,5.27125558578917,4.88129913005665,0.991,-0.129,0.796,-0.594,0.405,-0.903,-0.097,-0.988,-0.592,-0.794,-0.904,-0.354,-0.939,0.182,-0.662,0.72,0.097,0.917,0.487,0.33,0.318,0.017,0.179,-0.05,0.104,-0.057,0.065,-0.051,0.042,-0.044,0.032,-0.039,0.0,0.0
6637,6802.73984057578,305.389187812779,6813.78960500402,299.552425039388,6811.52091727899,2.72056526625905,10.6113558343206,11.091771020585,10.943015458615,4.90371130034211,0.98,-0.191,0.568,-0.817,-0.181,-0.975,-0.847,-0.501,-0.8,0.401,-0.049,0.585,0.189,0.254,0.161,0.081,0.113,0.016,0.08,-0.009,0.059,-0.019,0.047,-0.024,0.04,-0.029,0.036,-0.034,0.035,-0.043,0.037,-0.055,0.0,0.0
6638,6809.49074020677,308.237667737623,6802.97145924124,295.950770104269,6817.03862314933,3.34711986518833,12.5412037334561,7.25772718903966,12.6741815894282,3.41892845253058,0.981,-0.184,0.596,-0.788,-0.093,-0.972,-0.749,-0.633,-0.956,0.2,-0.214,0.71,0.205,0.347,0.192,0.112,0.135,0.025,0.094,-0.007,0.069,-0.02,0.053,-0.026,0.044,-0.03,0.039,-0.035,0.036,-0.043,0.036,-0.052,0.0,0.0
6639,6801.58003334138,294.693248101996,6814.46231585975,300.274889147442,6804.22101660775,4.21910181631146,9.79019984325494,12.5013687827372,8.40626245661664,1.31219266256627,0.983,-0.174,0.635,-0.765,-0.03,-0.986,-0.694,-0.666,-0.849,0.085,-0.354,0.496,0.014,0.379,0.116,0.21,0.123,0.108,0.109,0.053,0.094,0.022,0.083,0.003,0.077,-0.01,0.076,-0.022,0.082,-0.037,0.094,-0.056,0.0,0.0
6640,6801.3955862941,300.556451425164,6809.54075870568,303.584444916513,6804.69039809688,4.4658990844772,12.8165099853238,6.08863320924465,8.12526296682617,4.09709988416368,0.984,-0.17,0.653,-0.749,0.022,-0.979,-0.598,-0.734,-0.905,-0.157,-0.729,0.547,0.076,0.732,0.324,0.233,0.211,0.028,0.126,-0.023,0.079,-0.034,0.053,-0.035,0.038,-0.034,0.029,-0.034,0.023,-0.034,0.02,-0.036,0.0,0.0
6641,6814.77271766141,294.697853794389,6814.03125911601,293.91172162287,6810.44635234026,1.04662849319846,12.0667082529746,15.5070637871343,10.9768478699401,3.7627292748849,0.977,-0.206,0.498,-0.859,-0.342,-0.904,-0.826,-0.199,-0.445,0.385,-0.05,0.349,0.076,0.206,0.1,0.115,0.099,0.063,0.095,0.033,0.096,0.012,0.107,-0.008,0.137,-0.04,0.227,-0.155,-0.555,-0.507,-0.272,0.046,0.0,0.0
6642,6817.40704927091,307.989192444919,6807.5448167662,293.821793244992,6813.68990567704,2.22273966846658,11.4712501587958,11.6325273463986,11.5680624345881,4.05875057745358,0.979,-0.194,0.555,-0.826,-0.215,-0.968,-0.869,-0.429,-0.682,0.428,-0.045,0.492,0.142,0.239,0.139,0.096,0.109,0.033,0.084,0.004,0.068,-0.011,0.058,-0.02,0.053,-0.028,0.053,-0.039,0.057,-0.057,0.066,-0.082,0.0,0.0
6643,6817.99662211817,293.853174993027,6802.62777034188,302.051577475314,6814.96075181659,3.6582798817389,5.83020636727868,14.2445184576921,6.17805057705652,1.59862700628889,0.986,-0.155,0.702,-0.69,0.168,-0.943,-0.401,-0.834,-0.783,-0.399,-0.773,0.173,-0.391,0.506,-0.024,0.465,0.137,0.299,0.172,0.167,0.165,0.085,0.149,0.036,0.138,0.005,0.135,-0.02,0.146,-0.05,0.173,-0.09,0.0,0.0
6644,6812.78727084877,298.924796059822,6809.44370046982,310.769301102237,6807.91923258432,3.3976457670518,10.4724282255723,6.78405047363256,10.9039767686933,1.10428658574099,0.986,-0.155,0.706,-0.694,0.167,-0.966,-0.443,-0.875,-0.913,-0.37,-0.789,0.395,-0.175,0.579,0.105,0.353,0.148,0.181,0.134,0.089,0.111,0.041,0.093,0.015,0.079,-0.001,0.069,-0.011,0.063,-0.02,0.06,-0.026,0.0,0.0
6645,6803.25391044512,296.901584079461,6815.0379392644,306.164497649842,6815.43496168379,4.64679437695578,7.60469838996804,12.5700617402703,11.7180825254314,3.20012232253881,0.98,-0.19,0.57,-0.812,-0.167,-0.962,-0.792,-0.513,-0.817,0.284,-0.162,0.62,0.192,0.319,0.187,0.102,0.132,0.018,0.092,-0.012,0.068,-0.024,0.053,-0.03,0.045,-0.035,0.042,-0.043,0.043,-0.058,0.048,-0.081,0.0,0.0
6646,6818.90063070845,301.263890691287,6818.59845459559,302.230312508318,6814.85633998938,1.90580249699025,14.4175181374521,10.7954842429922,13.634276390205,2.1831979236045,0.977,-0.2,0.531,-0.834,-0.265,-0.955,-0.886,-0.305,-0.517,0.418,-0.055,0.384,0.085,0.221,0.107,0.118,0.102,0.06,0.093,0.027,0.087,0.006,0.085,-0.011,0.09,-0.029,0.102,-0.057,0.127,-0.117,0.149,-0.226,0.0,0.0
6647,6810.50432349245,304.258800724211,6813.79956891669,292.761874753353,6813.0894887724,1.97235482032299,9.90132592232377,14.2624386794713,7.25441291405011,3.4453113438732,0.982,-0.178,0.617,-0.775,-0.062,-0.966,-0.679,-0.615,-0.801,0.062,-0.389,0.472,-0.004,0.41,0.131,0.236,0.145,0.117,0.13,0.052,0.112,0.016,0.101,-0.006,0.097,-0.024,0.104,-0.045,0.132,-0.09,0.191,-0.209,0.0,0.0
6648,6813.24395532845,290.41732397418,6801.75935678358,290.523854577237,6813.42100450691,2.65775353297192,8.50425719050158,9.08186531751924,8.37436854944579,2.91584283149164,0.987,-0.154,0.715,-0.694,0.172,-0.979,-0.457,-0.879,-0.903,-0.363,-0.806,0.358,-0.216,0.619,0.132,0.392,0.184,0.18,0.153,0.07,0.116,0.02,0.088,-0.004,0.068,-0.015,0.055,-0.021,0.047,-0.025,0.042,-0.028,0.0,0.0
6649,6817.86708559725,305.668680760123,6804.39328575846,301.38300871251,6803.56722810058,1.25079268867739,8.42370836123475,15.7498890792764,8.55024597913043,4.8277613908131,0.981,-0.187,0.581,-0.797,-0.132,-0.953,-0.744,-0.533,-0.758,0.206,-0.245,0.489,0.058,0.338,0.13,0.182,0.13,0.092,0.117,0.043,0.108,0.014,0.106,-0.007,0.116,-0.03,0.154,-0.078,0.248,-0.415,-0.411,-0.03,0.0,0.0
6650,6818.15182802562,297.813059826398,6816.22043896233,296.632761697886,6816.16509172192,4.8135026970966,12.3298518066199,6.46508463328231,12.2630005333001,3.385677134161,0.981,-0.185,0.589,-0.794,-0.108,-0.963,-0.732,-0.616,-0.971,0.148,-0.253,0.818,0.285,0.353,0.216,0.075,0.133,-0.002,0.084,-0.023,0.057,-0.028,0.042,-0.03,0.033,-0.031,0.027,-0.033,0.024,-0.037,0.023,-0.043,0.0,0.0
6651,6813.93804404559,301.871783585173,6817.92657554273,301.653763744918,6812.12858107571,3.02591845908998,7.06829838510536,13.0320440156284,6.89148772594212,3.69255651269338,0.985,-0.165,0.671,-0.725,0.084,-0.97,-0.537,-0.793,-0.896,-0.221,-0.693,0.437,-0.123,0.598,0.174,0.354,0.202,0.148,0.162,0.047,0.123,0.002,0.095,-0.019,0.077,-0.03,0.067,-0.038,0.064,-0.049,0.066,-0.062,0.0,0.0
6652,6801.74878561504,293.929930172536,6805.68117713979,299.851920541192,6802.77107742761,2.05919938230032,8.43121229045246,7.64571629619222,13.884003883615,1.38634122509539,0.985,-0.159,0.693,-0.704,0.136,-0.966,-0.485,-0.831,-0.871,-0.273,-0.666,0.35,-0.201,0.485,0.046,0.345,0.12,0.207,0.129,0.117,0.12,0.063,0.109,0.03,0.1,0.008,0.094,-0.009,0.093,-0.026,0.094,-0.041,0.0,0.0
6653,6809.22920864553,294.554165354499,6816.84046912488,295.29062958072,6809.48598348306,3.88812629208818,12.7215034126676,9.2267133327701,5.35109742333843,2.31525641239743,0.985,-0.162,0.684,-0.724,0.086,-0.983,-0.553,-0.779,-0.853,-0.184,-0.621,0.372,-0.171,0.507,0.097,0.353,0.166,0.183,0.153,0.079,0.125,0.024,0.1,-0.004,0.082,-0.019,0.07,-0.029,0.063,-0.038,0.061,-0.046,0.0,0.0
6654,6807.90920782482,292.081729628658,6813.1409388462,301.931668082277,6815.66909449984,2.30889218002361,12.558735484373,7.97505477817333,5.57719744804177,1.6816388556931,0.988,-0.146,0.739,-0.665,0.234,-0.956,-0.357,-0.889,-0.772,-0.458,-0.774,0.107,-0.436,0.435,-0.099,0.439,0.075,0.313,0.133,0.193,0.139,0.11,0.128,0.058,0.115,0.025,0.104,0.003,0.096,-0.013,0.093,-0.024,0.0,0.0
6655,6818.1610345081,298.034780049995,6814.83520242158,297.302914823071,6809.93856453907,1.16039056493299,5.35572177973987,8.97715811734138,14.3727740508715,1.60842684740517,0.987,-0.152,0.717,-0.685,0.176,-0.958,-0.422,-0.823,-0.746,-0.336,-0.644,0.145,-0.353,0.352,-0.117,0.352,0.017,0.281,0.083,0.207,0.112,0.146,0.125,0.1,0.133,0.066,0.142,0.037,0.155,0.008,0.172,-0.019,0.0,0.0
6656,6818.71423610998,295.699214171773,6811.30542881312,310.876673632306,6805.76236620774,4.47100359253062,14.2337057871763,15.1016066853422,5.94480031366227,3.18043718335668,0.977,-0.205,0.503,-0.851,-0.311,-0.902,-0.803,-0.277,-0.563,0.355,-0.093,0.453,0.133,0.27,0.163,0.113,0.136,0.032,0.109,-0.006,0.091,-0.027,0.084,-0.045,0.088,-0.07,0.11,-0.136,0.033,-0.583,-0.405,0.182,0.0,0.0
6657,6812.01644682264,302.571193200015,6804.7520612156,306.693884150098,6809.30791506731,4.82197629298661,11.5048973510902,15.7957536218355,5.77548705458045,3.87548265176785,0.978,-0.201,0.524,-0.832,-0.246,-0.926,-0.812,-0.385,-0.684,0.344,-0.118,0.547,0.182,0.303,0.193,0.101,0.144,0.014,0.105,-0.02,0.081,-0.036,0.07,-0.048,0.069,-0.067,0.082,-0.117,0.002,-0.539,-0.221,0.175,0.0,0.0
6658,6814.22174003923,294.302171306081,6812.17302712269,293.790532657084,6818.57837674911,4.26092698824603,11.3784385178845,10.5111975317947,13.5782513032123,4.02555352011231,0.976,-0.207,0.5,-0.859,-0.322,-0.934,-0.936,-0.292,-0.575,0.622,0.148,0.455,0.199,0.134,0.133,0.023,0.086,-0.01,0.059,-0.021,0.044,-0.025,0.035,-0.029,0.03,-0.033,0.029,-0.04,0.029,-0.056,0.031,-0.08,0.0,0.0
6659,6818.25951522322,304.330640313851,6811.89767459613,298.72477804212,6815.45067421118,2.35226174931424,9.34093419827573,10.9875236267339,13.278133771115,3.32613802649323,0.981,-0.186,0.587,-0.803,-0.144,-0.979,-0.805,-0.524,-0.763,0.291,-0.174,0.516,0.105,0.308,0.143,0.142,0.123,0.058,0.099,0.017,0.081,-0.004,0.069,-0.016,0.062,-0.026,0.061,-0.037,0.065,-0.054,0.073,-0.077,0.0,0.0
6660,6804.31299938757,291.784964807227,6811.66609591201,305.265276206651,6814.20861080834,2.86070775697806,13.8185027502825,12.8618497803795,8.60608396693807,2.9934114655782,0.979,-0.196,0.545,-0.831,-0.238,-0.947,-0.826,-0.383,-0.639,0.355,-0.105,0.468,0.116,0.267,0.141,0.121,0.12,0.046,0.098,0.01,0.082,-0.01,0.073,-0.023,0.071,-0.037,0.077,-0.057,0.095,-0.104,0.119,-0.21,0.0,0.0
6661,6802.06540656065,298.232926322934,6807.33089246435,291.314009523553,6809.24505610275,3.08568101243816,10.8966324161523,14.5056522437686,14.6754462257684,4.79190023515196,0.972,-0.226,0.409,-0.906,-0.512,-0.839,-0.885,0.07,-0.208,0.544,0.134,0.277,0.144,0.095,0.108,0.023,0.08,-0.005,0.063,-0.019,0.055,-0.029,0.054,-0.041,0.061,-0.066,0.085,-0.147,-0.619,-0.619,-0.216,0.199,0.0,0.0
6662,6803.42074860533,308.077036608892,6809.53406664932,307.357207473072,6809.05991671879,4.98470608444196,8.02307961650199,11.9489836998765,7.93305315246756,2.7151648984034,0.984,-0.172,0.646,-0.752,0.015,-0.983,-0.637,-0.74,-0.95,-0.055,-0.532,0.615,0.08,0.528,0.217,0.222,0.176,0.069,0.125,0.009,0.089,-0.015,0.067,-0.025,0.053,-0.03,0.044,-0.034,0.04,-0.039,0.039,-0.046,0.0,0.0
6663,6817.49046147449,297.048171221514,6808.48638461951,298.793580320858,6801.06672623864,2.42442492482157,8.58382667966062,10.543254079082,7.30439827126032,2.53928140500805,0.987,-0.152,0.718,-0.689,0.18,-0.974,-0.442,-0.872,-0.861,-0.363,-0.764,0.286,-0.281,0.542,0.052,0.407,0.15,0.226,0.15,0.111,0.127,0.048,0.104,0.015,0.086,-0.004,0.074,-0.015,0.066,-0.024,0.062,-0.029,0.0,0.0
6664,6817.93307628311,295.229658332964,6811.61033336652,308.054528584916,6802.51351794736,1.13837640373546,5.66602754317983,7.59421864398796,10.4177337701239,3.29700347361564,0.989,-0.137,0.772,-0.63,0.322,-0.941,-0.243,-0.959,-0.741,-0.625,-0.889,-0.018,-0.56,0.446,-0.15,0.488,0.059,0.345,0.124,0.212,0.131,0.123,0.119,0.068,0.105,0.035,0.092,0.014,0.082,5.356e-05,0.077,-0.008,0.0,0.0
6665,6817.59843026025,296.436676789117,6806.63260167267,305.305163193847,6803.02218037057,1.78081034379037,7.37929552206973,6.52187401691266,11.9562188569814,1.63500553716375,0.988,-0.141,0.757,-0.64,0.296,-0.936,-0.261,-0.938,-0.746,-0.601,-0.889,0.008,-0.543,0.472,-0.124,0.496,0.079,0.341,0.136,0.205,0.139,0.117,0.126,0.063,0.111,0.03,0.099,0.009,0.09,-0.006,0.085,-0.015,0.0,0.0
6666,6812.27872131614,297.454416810812,6804.72228367921,292.480412612203,6813.08560186358,4.20943832617072,11.9610023415461,13.8924332218573,9.33098028239339,2.46279100833934,0.978,-0.2,0.529,-0.841,-0.271,-0.947,-0.871,-0.335,-0.592,0.439,-0.029,0.454,0.139,0.226,0.138,0.092,0.111,0.03,0.088,0.001,0.073,-0.015,0.065,-0.026,0.064,-0.038,0.072,-0.06,0.099,-0.12,0.13,-0.343,0.0,0.0
6667,6812.11536104179,295.774962179831,6813.25834840944,304.417631850192,6817.46945762184,3.12999958002712,11.2846809799644,13.5460666549393,11.1497412936183,1.45130115975887,0.98,-0.192,0.561,-0.822,-0.213,-0.962,-0.824,-0.395,-0.609,0.326,-0.134,0.412,0.062,0.262,0.106,0.145,0.106,0.077,0.097,0.038,0.09,0.014,0.088,-0.003,0.092,-0.02,0.107,-0.044,0.148,-0.1,0.215,-0.254,0.0,0.0
6668,6814.46041560918,299.316386552939,6801.46905989581,309.224681100669,6804.79046627297,1.76887314005251,14.250459610932,7.67206006221019,14.713183792042,3.71271395615548,0.978,-0.196,0.548,-0.813,-0.179,-0.953,-0.851,-0.501,-0.764,0.44,-0.039,0.529,0.152,0.249,0.146,0.102,0.117,0.037,0.094,0.006,0.078,-0.011,0.07,-0.024,0.067,-0.036,0.069,-0.054,0.076,-0.089,0.084,-0.143,0.0,0.0
6669,6803.49580303091,310.516957935409,6804.94786513221,302.110573018295,6813.64662222959,4.40059764682323,10.2175031921533,10.6739033519411,14.568804863854,2.17836437048003,0.978,-0.198,0.536,-0.834,-0.241,-0.945,-0.856,-0.406,-0.689,0.443,-0.015,0.513,0.167,0.228,0.147,0.081,0.111,0.021,0.084,-0.005,0.067,-0.018,0.057,-0.027,0.052,-0.035,0.051,-0.049,0.054,-0.074,0.056,-0.113,0.0,0.0
6670,6811.09079681344,291.835548350912,6806.6393985706,310.378000325555,6809.78599467056,2.22912538933023,14.4486258170351,10.8367594326473,8.04202442679087,2.59294014168128,0.982,-0.18,0.609,-0.784,-0.09,-0.972,-0.72,-0.579,-0.777,0.136,-0.316,0.474,0.023,0.369,0.126,0.206,0.133,0.102,0.117,0.045,0.101,0.013,0.09,-0.007,0.084,-0.022,0.083,-0.038,0.09,-0.063,0.1,-0.097,0.0,0.0
6671,6811.79323267136,298.648057831716,6806.13915659049,293.56827309965,6807.70773697041,1.21647666893256,13.6397719178954,15.6018523323988,8.22147011137508,4.47433860203261,0.977,-0.205,0.497,-0.853,-0.31,-0.886,-0.791,-0.279,-0.546,0.362,-0.073,0.416,0.104,0.239,0.127,0.118,0.116,0.055,0.105,0.02,0.1,-0.003,0.105,-0.024,0.127,-0.06,0.189,-0.181,-0.551,-0.447,-0.26,0.08,0.0,0.0
6672,6806.57653415803,296.439942411715,6817.71005060524,296.472539004084,6807.98042839683,4.77053553705293,8.44618934902394,14.7572374875578,7.4242815646302,1.06377063384657,0.983,-0.177,0.621,-0.768,-0.042,-0.966,-0.673,-0.646,-0.828,0.063,-0.374,0.48,-0.003,0.389,0.112,0.227,0.128,0.123,0.119,0.064,0.109,0.03,0.104,0.008,0.106,-0.011,0.122,-0.035,0.171,-0.095,0.255,-0.331,0.0,0.0
6673,6804.0093097668,302.576032654901,6816.49964210544,292.646258285797,6804.32407687894,2.31329272811883,14.125329869808,6.3415080575718,9.49465948689755,1.59154670506861,0.985,-0.16,0.689,-0.703,0.141,-0.96,-0.472,-0.849,-0.911,-0.307,-0.717,0.406,-0.166,0.538,0.088,0.347,0.143,0.191,0.138,0.1,0.122,0.049,0.106,0.018,0.095,-0.001,0.088,-0.016,0.086,-0.03,0.088,-0.044,0.0,0.0
6674,6803.26947734285,307.931047692018,6802.22441472385,291.366864460563,6813.44765315145,4.0411784616269,9.65822907349881,10.7166814028455,14.493035615616,3.91664167991048,0.977,-0.202,0.519,-0.847,-0.283,-0.94,-0.889,-0.349,-0.654,0.514,0.062,0.516,0.201,0.186,0.15,0.045,0.101,-0.002,0.07,-0.019,0.053,-0.026,0.042,-0.03,0.037,-0.036,0.035,-0.045,0.037,-0.065,0.039,-0.099,0.0,0.0
6675,6815.28328022302,304.692509335785,6805.70510264534,296.343691909623,6816.27677318657,2.8812119762499,8.23741549161062,6.72910952277233,13.7336953860613,2.11637268599762,0.985,-0.16,0.689,-0.709,0.124,-0.965,-0.48,-0.825,-0.88,-0.315,-0.77,0.377,-0.183,0.612,0.143,0.377,0.186,0.174,0.157,0.07,0.124,0.02,0.098,-0.004,0.081,-0.018,0.069,-0.028,0.062,-0.037,0.06,-0.045,0.0,0.0
6676,6806.04621508405,303.519849204557,6804.06479482799,295.751345712278,6809.53122901087,1.29057328152854,5.99315894536972,8.43376974276248,5.31550447401695,1.94053322256697,0.992,-0.115,0.837,-0.541,0.505,-0.855,0.059,-0.983,-0.405,-0.879,-0.758,-0.544,-0.859,-0.069,-0.663,0.337,-0.327,0.497,-0.06,0.448,0.08,0.328,0.133,0.218,0.142,0.138,0.134,0.084,0.121,0.048,0.112,0.029,0.0,0.0
6677,6809.15305827364,292.613531709875,6807.24483352347,291.543969679428,6818.6285334752,3.52806084814003,11.3531407320575,10.1891076164287,13.4234311332367,3.76905885012805,0.978,-0.2,0.53,-0.84,-0.259,-0.955,-0.904,-0.383,-0.665,0.53,0.059,0.503,0.188,0.188,0.144,0.053,0.099,0.005,0.071,-0.014,0.053,-0.022,0.043,-0.026,0.038,-0.031,0.036,-0.039,0.037,-0.053,0.04,-0.073,0.0,0.0
6678,6809.18900473472,297.20571066765,6808.34449784249,293.271863635081,6810.15410831855,4.23128437977908,9.00703335622312,9.19872256697272,11.1136179608856,4.72952733364006,0.982,-0.183,0.603,-0.792,-0.101,-0.987,-0.765,-0.62,-0.952,0.189,-0.245,0.77,0.27,0.358,0.216,0.077,0.131,-0.003,0.08,-0.024,0.053,-0.028,0.037,-0.028,0.028,-0.028,0.022,-0.028,0.019,-0.03,0.017,-0.033,0.0,0.0
6679,6802.98544915174,301.409333361851,6813.26842801533,305.403084992244,6807.47864224976,4.40675828880425,11.5649801465121,15.4508713854669,8.33461888540003,4.99117447608102,0.975,-0.214,0.468,-0.869,-0.367,-0.898,-0.905,-0.214,-0.522,0.582,0.138,0.456,0.21,0.137,0.144,0.019,0.094,-0.017,0.066,-0.029,0.051,-0.035,0.045,-0.042,0.045,-0.058,0.056,-0.106,-0.26,-0.639,-0.116,0.149,0.0,0.0
6680,6801.74897063073,308.911436010595,6813.77540764604,299.207038847843,6813.60823056882,1.08965222444153,10.6836796837112,8.81219205094416,7.09353288611942,4.35331861459756,0.987,-0.155,0.708,-0.698,0.155,-0.967,-0.442,-0.845,-0.853,-0.374,-0.811,0.311,-0.237,0.609,0.114,0.39,0.168,0.188,0.145,0.084,0.116,0.034,0.093,0.008,0.076,-0.007,0.065,-0.016,0.058,-0.023,0.054,-0.028,0.0,0.0
6681,6817.14751053717,292.657491092248,6816.89205053142,303.149285057776,6815.46654141636,3.46313729942565,9.35501472480509,7.04252986851555,7.4732739934506,4.40449968392918,0.987,-0.154,0.712,-0.696,0.167,-0.978,-0.448,-0.873,-0.881,-0.407,-0.929,0.293,-0.293,0.83,0.298,0.46,0.27,0.116,0.17,0.006,0.106,-0.024,0.069,-0.03,0.048,-0.031,0.034,-0.029,0.026,-0.028,0.022,-0.027,0.0,0.0
6682,6813.92318440754,298.23908680164,6803.924882417,293.489414587291,6811.11778966539,1.48449118940144,6.24306985160576,10.1804282231678,8.48573455037929,3.8894142227333,0.988,-0.148,0.732,-0.674,0.22,-0.966,-0.388,-0.904,-0.847,-0.443,-0.82,0.226,-0.343,0.544,0.019,0.431,0.137,0.25,0.147,0.13,0.129,0.062,0.107,0.025,0.09,0.004,0.077,-0.009,0.068,-0.018,0.064,-0.024,0.0,0.0
6683,6818.93637906562,295.261732239044,6802.00623773302,307.076413581928,6802.20417659715,1.3524073039026,13.6163919495265,13.4707079058507,13.830390340271,2.42653025844954,0.976,-0.209,0.489,-0.865,-0.378,-0.91,-0.838,-0.118,-0.376,0.387,-0.037,0.315,0.068,0.191,0.092,0.111,0.094,0.064,0.093,0.034,0.096,0.013,0.105,-0.007,0.127,-0.036,0.177,-0.103,0.253,-0.39,-0.569,-0.761,0.0,0.0
