NUM,W1,W2,W3,W4,W5,W6,L1,L2,L3,L4,L5,L6,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P
5278,6805.39313827582,291.958763114724,6812.00985180641,307.475729513126,6810.74616912928,303.607394114204,3.27878928419594,4.20682207112417,7.57098485218278,11.5885489992635,7.18683962891201,3.07058020535301,0.982,-0.18,0.614,-0.783,-0.072,-0.987,-0.725,-0.646,-0.906,0.079,-0.478,0.623,0.102,0.622,0.38,0.259,0.291,-0.039,0.135,-0.112,0.05,-0.097,0.013,-0.072,-0.003,-0.053,-0.01,-0.04,-0.013,-0.033,-0.016,-0.029
5279,6811.9551735305,290.372122212019,6812.14401730545,309.704185217781,6810.0453393678,303.255170521914,2.28379680910673,9.51737619643638,12.1783064482923,14.1602967371435,5.53912371296202,4.18777303134725,0.972,-0.226,0.41,-0.904,-0.491,-0.85,-0.928,-0.026,-0.374,0.676,0.275,0.43,0.277,0.04,0.138,-0.068,0.059,-0.072,0.022,-0.059,0.005,-0.048,-0.004,-0.041,-0.011,-0.039,-0.02,-0.042,-0.038,-0.056,-0.079,-0.086
5280,6805.42915031335,290.193897922654,6804.98805177362,299.73691500024,6816.06784378952,303.669202603338,4.04576323408617,9.58559596725557,9.97003901000141,14.4037236595198,7.73628037121188,1.21015034219928,0.973,-0.224,0.423,-0.9,-0.469,-0.867,-0.959,-0.073,-0.393,0.76,0.327,0.371,0.231,0.017,0.112,-0.048,0.055,-0.051,0.028,-0.044,0.014,-0.038,0.006,-0.035,0.0002161,-0.035,-0.006,-0.039,-0.015,-0.049,-0.032,-0.067
5281,6804.01924198277,295.838564440815,6811.70415903485,307.711398599224,6813.14600829729,298.710977442691,4.94512139404238,4.1928520143135,12.9979053477593,7.00247077723114,5.87286651358996,3.48774506470017,0.98,-0.19,0.571,-0.793,-0.107,-0.938,-0.691,-0.616,-0.933,0.033,-0.593,0.727,0.262,0.831,0.597,0.111,0.253,-0.19,0.066,-0.153,0.006,-0.099,-0.012,-0.065,-0.019,-0.046,-0.021,-0.035,-0.024,-0.03,-0.028,-0.028
5282,6813.78375346781,303.863748763007,6810.90978251365,294.717585557736,6803.36977771691,305.866161298646,1.6403675362995,6.68369316413978,7.19060664544114,13.0891089939349,7.36091424867261,1.88397849441413,0.981,-0.183,0.601,-0.792,-0.101,-0.981,-0.752,-0.612,-0.907,0.156,-0.34,0.682,0.2,0.462,0.263,0.145,0.185,0.004,0.115,-0.041,0.07,-0.052,0.043,-0.052,0.026,-0.05,0.015,-0.048,0.007,-0.049,0.001,-0.051
5283,6817.81663437599,291.312081462993,6812.03557323979,296.664227353157,6811.01050605556,300.634022825827,4.19133106468039,9.0805973414316,9.59267436076518,14.5939004488898,6.79321061376132,2.62065368252739,0.973,-0.223,0.425,-0.897,-0.456,-0.87,-0.956,-0.108,-0.487,0.755,0.379,0.474,0.29,-0.01,0.119,-0.083,0.044,-0.07,0.014,-0.052,0.001,-0.04,-0.005,-0.032,-0.01,-0.029,-0.014,-0.028,-0.022,-0.032,-0.035,-0.04
5284,6803.14632360124,299.649156119622,6809.21218644693,298.474798387999,6803.63295981289,307.136749619839,2.05208743806952,5.56078889029142,10.0936515964668,7.53915382684261,9.98740834490916,3.00774431017932,0.98,-0.188,0.582,-0.797,-0.113,-0.968,-0.757,-0.618,-0.974,0.163,-0.353,0.829,0.353,0.495,0.333,0.06,0.179,-0.067,0.086,-0.08,0.039,-0.068,0.016,-0.055,0.003,-0.045,-0.004,-0.038,-0.009,-0.034,-0.012,-0.033
5285,6802.28316104432,291.241498573096,6812.82250602513,290.138706673997,6802.89020599378,308.350132016139,2.49951823589278,5.70190590127948,7.48617722562125,7.20902496528713,6.97681644334218,2.35874753417024,0.986,-0.16,0.691,-0.715,0.122,-0.983,-0.504,-0.851,-0.93,-0.337,-0.906,0.38,-0.292,0.884,0.425,0.574,0.415,0.052,0.211,-0.097,0.094,-0.1,0.04,-0.078,0.014,-0.059,0.002,-0.044,-0.004,-0.035,-0.006,-0.029
5286,6807.7490278366,291.788848735161,6812.72832803046,304.951493671148,6807.12903796744,303.175737236256,3.65328729070273,4.50279321234719,11.7862271327279,12.4489274803155,8.82009993039331,1.53883239154797,0.976,-0.207,0.5,-0.853,-0.317,-0.934,-0.891,-0.278,-0.602,0.462,-0.023,0.553,0.259,0.274,0.235,0.031,0.137,-0.057,0.07,-0.069,0.034,-0.063,0.015,-0.056,0.003,-0.052,-0.006,-0.051,-0.016,-0.057,-0.028,-0.067
5287,6801.51385398997,301.411486838035,6815.21628144064,303.472858042467,6803.59249550213,293.743850785208,3.18198564032672,8.78861392837798,11.279268378935,11.4896207187195,5.24703522402374,3.81870080432386,0.976,-0.209,0.489,-0.865,-0.338,-0.925,-0.915,-0.295,-0.697,0.558,0.128,0.697,0.397,0.159,0.21,-0.079,0.08,-0.094,0.026,-0.071,0.004,-0.051,-0.005,-0.038,-0.01,-0.031,-0.014,-0.027,-0.018,-0.026,-0.023,-0.027
5288,6811.57279654431,294.478428168864,6813.31711816862,301.322979142215,6816.85007272552,298.719195929363,3.29174739533431,7.19536919949539,7.77709255350145,14.6077276668203,6.64980623010157,1.90477167216975,0.978,-0.199,0.536,-0.837,-0.243,-0.951,-0.845,-0.427,-0.8,0.37,-0.105,0.732,0.354,0.32,0.262,0.003,0.133,-0.07,0.064,-0.071,0.03,-0.06,0.012,-0.051,0.002,-0.045,-0.005,-0.042,-0.012,-0.044,-0.02,-0.05
5289,6801.80992742432,299.567368770518,6812.16611438359,300.822480321248,6802.61526208882,301.551167561702,4.64943173612055,5.04010202786114,14.9606243439434,10.2011964837006,5.20723460188386,1.61907476216988,0.977,-0.203,0.514,-0.834,-0.246,-0.917,-0.807,-0.415,-0.772,0.326,-0.165,0.691,0.317,0.38,0.293,0.04,0.166,-0.067,0.086,-0.082,0.043,-0.077,0.02,-0.07,0.006,-0.069,-0.008,-0.078,-0.036,-0.114,-0.18,-0.243
5290,6813.32794482266,293.936622792361,6807.14842091006,292.736099866399,6803.57606835277,297.710494279228,4.27754206291483,4.14931967719041,14.6130383222324,9.82612084049763,4.97832788356212,2.74114370954913,0.978,-0.198,0.531,-0.823,-0.205,-0.915,-0.749,-0.471,-0.805,0.199,-0.341,0.672,0.265,0.549,0.393,0.105,0.226,-0.095,0.098,-0.117,0.036,-0.098,0.007,-0.079,-0.009,-0.068,-0.021,-0.065,-0.04,-0.073,-0.077,-0.1
5291,6817.28055961954,297.987947071529,6811.33274085107,310.950641183641,6817.97019451613,306.59911006142,4.99837974988058,9.93240696563886,6.64228376402571,12.2803130621914,5.03123621924185,2.10600102425403,0.979,-0.195,0.55,-0.826,-0.202,-0.957,-0.815,-0.508,-0.927,0.282,-0.21,0.936,0.519,0.338,0.285,-0.068,0.113,-0.1,0.043,-0.078,0.014,-0.057,0.001,-0.042,-0.005,-0.033,-0.009,-0.027,-0.012,-0.024,-0.014,-0.023
5292,6809.02864041848,292.970247213344,6803.00771149381,290.760439596863,6814.43293852199,295.368612702787,2.67724207321764,6.29938648096739,14.081198539068,12.9736369246336,9.10577208640677,3.80151673035246,0.97,-0.235,0.37,-0.918,-0.549,-0.81,-0.93,0.091,-0.211,0.706,0.301,0.31,0.23,0.006,0.113,-0.065,0.049,-0.066,0.019,-0.055,0.004,-0.046,-0.006,-0.042,-0.014,-0.043,-0.027,-0.051,-0.068,-0.083,-0.33,-0.15
5293,6811.63080100659,305.99220498968,6816.41921410135,310.454921912223,6801.67795553646,290.474919191141,4.44677767676416,7.87555921140636,8.36600648795323,12.8392777476306,9.77504445576501,1.97315202839864,0.974,-0.217,0.456,-0.884,-0.409,-0.898,-0.925,-0.181,-0.605,0.623,0.276,0.656,0.369,0.027,0.144,-0.095,0.051,-0.078,0.016,-0.056,0.002,-0.041,-0.004,-0.032,-0.008,-0.027,-0.012,-0.025,-0.016,-0.025,-0.022,-0.027
5294,6803.19988844095,290.730533240666,6811.23745424807,295.796822219834,6802.56474569568,302.037663465409,3.50592940728866,6.89309218306082,14.7008358860841,12.1127555816044,6.23918744793275,4.55730477413247,0.971,-0.23,0.39,-0.907,-0.492,-0.817,-0.902,-0.05,-0.438,0.69,0.332,0.499,0.327,-0.002,0.131,-0.106,0.041,-0.087,0.007,-0.063,-0.006,-0.047,-0.013,-0.038,-0.02,-0.036,-0.032,-0.04,-0.076,-0.064,-0.548,0.296
5295,6810.10810556156,292.026213288595,6816.84795822253,295.280203921973,6809.79227775772,293.430751676457,1.67205627143007,8.63487924954184,8.60219612173871,12.6226572205761,5.09604904152637,4.18194460881575,0.979,-0.195,0.554,-0.823,-0.198,-0.969,-0.845,-0.499,-0.873,0.346,-0.146,0.786,0.383,0.357,0.284,-0.004,0.136,-0.081,0.059,-0.076,0.024,-0.06,0.007,-0.047,-0.001,-0.038,-0.006,-0.033,-0.011,-0.03,-0.014,-0.03
5296,6818.26630776672,290.824004262577,6806.62300813086,304.172272543039,6808.63026568114,310.550190852162,4.6677440408921,5.34228048034807,13.3298177619236,13.5981474135625,8.83567299306238,1.51417897169371,0.972,-0.227,0.409,-0.899,-0.49,-0.846,-0.89,-0.013,-0.377,0.596,0.205,0.453,0.283,0.078,0.153,-0.057,0.07,-0.07,0.031,-0.061,0.012,-0.052,0.002,-0.048,-0.007,-0.048,-0.018,-0.056,-0.044,-0.082,-0.126,-0.145
5297,6803.0448304912,309.853346774193,6803.64616998337,297.448880473896,6810.38532423097,298.711564767988,2.89784225571979,8.36975809055589,14.9524107247953,7.57634915880849,4.12717528696026,3.47943253642804,0.978,-0.201,0.522,-0.84,-0.259,-0.924,-0.806,-0.388,-0.721,0.312,-0.203,0.615,0.243,0.436,0.334,0.096,0.208,-0.08,0.095,-0.108,0.036,-0.095,0.008,-0.079,-0.009,-0.071,-0.024,-0.074,-0.059,-0.101,-0.259,-0.194
5298,6815.33756595387,296.935227820518,6811.09389207324,295.31816250586,6804.03802035553,295.078057879227,2.79759596356444,7.09971779854693,9.46815446069045,12.3973123607353,9.10190029464835,1.94312931078863,0.977,-0.207,0.503,-0.858,-0.317,-0.939,-0.919,-0.314,-0.679,0.556,0.116,0.62,0.312,0.17,0.192,-0.022,0.098,-0.06,0.048,-0.058,0.023,-0.049,0.009,-0.042,0.001,-0.037,-0.004,-0.035,-0.01,-0.036,-0.016,-0.04
5299,6807.51816830426,301.746817321062,6805.95014799791,307.395104019128,6807.00269804551,297.094049658915,4.07967107477536,7.14081616536484,10.9536994266759,8.86028049741497,9.41788031875367,4.61678016939446,0.974,-0.217,0.455,-0.877,-0.381,-0.904,-0.955,-0.247,-0.71,0.681,0.367,0.794,0.455,-0.059,0.122,-0.151,0.022,-0.092,-0.004,-0.054,-0.011,-0.034,-0.012,-0.023,-0.013,-0.017,-0.013,-0.014,-0.015,-0.012,-0.017,-0.012
5300,6809.17526443615,307.735578504468,6813.82903155056,304.362065101392,6804.76171112402,307.586389374393,2.76021640015957,7.54934694077656,11.7617900738895,12.3932651348664,8.63057720951457,3.48807377142226,0.973,-0.223,0.429,-0.896,-0.453,-0.88,-0.97,-0.099,-0.441,0.745,0.326,0.449,0.282,0.021,0.13,-0.072,0.053,-0.07,0.019,-0.055,0.004,-0.043,-0.004,-0.035,-0.009,-0.031,-0.014,-0.031,-0.022,-0.034,-0.034,-0.042
5301,6811.10836295338,307.883007454778,6812.55544128015,306.60354075954,6806.90952893433,294.180484676612,4.92918645175633,9.51951017767565,6.70597176914287,10.4309718119054,8.86329328305172,4.20306530545719,0.975,-0.213,0.475,-0.874,-0.368,-0.919,-0.926,-0.263,-0.728,0.557,0.134,0.939,0.632,-0.065,0.119,-0.193,0.011,-0.099,-0.01,-0.053,-0.013,-0.031,-0.013,-0.02,-0.012,-0.014,-0.012,-0.011,-0.012,-0.009,-0.013,-0.008
5302,6812.46342542413,305.865629490788,6816.18398950331,303.471995105023,6801.44894068597,308.555556963751,1.36442267012563,5.0703631550841,14.4708070834314,13.8130761771975,5.41683774734398,1.62058922429318,0.978,-0.202,0.517,-0.845,-0.288,-0.92,-0.813,-0.309,-0.584,0.345,-0.12,0.454,0.113,0.295,0.168,0.142,0.157,0.047,0.131,-0.008,0.107,-0.04,0.089,-0.064,0.077,-0.091,0.069,-0.14,0.029,-0.288,-0.544,-0.511
5303,6804.48331991513,291.186549163327,6815.42927773993,306.915896171132,6805.04049697966,290.125950208298,4.50598105645661,8.35109648965059,7.79948656343256,11.1621072220451,9.58856256433841,4.13348762778819,0.974,-0.218,0.45,-0.887,-0.414,-0.9,-0.951,-0.187,-0.65,0.666,0.366,0.793,0.446,-0.101,0.101,-0.15,0.014,-0.085,-0.006,-0.049,-0.011,-0.03,-0.011,-0.021,-0.012,-0.015,-0.012,-0.012,-0.013,-0.011,-0.015,-0.01
5304,6807.55480489643,303.713037391793,6807.78187128692,300.628029106871,6810.20297556589,306.189386588865,3.1178554820942,8.83631193580811,11.668773613619,7.41844713081031,8.65073795743647,4.31788124953008,0.975,-0.212,0.476,-0.867,-0.343,-0.911,-0.904,-0.307,-0.779,0.551,0.21,0.882,0.494,0.029,0.164,-0.137,0.045,-0.098,0.008,-0.062,-0.005,-0.042,-0.009,-0.03,-0.011,-0.023,-0.013,-0.019,-0.016,-0.018,-0.019,-0.018
5305,6817.77500698066,296.03892039437,6810.9445378946,307.653120357803,6811.60495911237,306.538256191065,2.71663833046849,9.02595505562555,8.60327997536382,13.9254622944569,8.03233604304427,2.77424237486047,0.975,-0.214,0.469,-0.876,-0.377,-0.912,-0.947,-0.237,-0.629,0.674,0.279,0.586,0.321,0.066,0.156,-0.064,0.068,-0.07,0.029,-0.057,0.01,-0.045,0.001,-0.037,-0.005,-0.033,-0.01,-0.031,-0.016,-0.033,-0.024,-0.038
5306,6815.62166800173,293.58196039662,6801.33751890696,299.423009637536,6817.81217253486,307.627878733754,2.37080480381005,9.31157652790025,11.0195724054497,11.1981568017998,8.88986798261909,4.79530452080805,0.972,-0.227,0.41,-0.906,-0.486,-0.861,-0.981,-0.064,-0.43,0.846,0.466,0.383,0.255,-0.061,0.089,-0.088,0.029,-0.064,0.006,-0.045,-0.003,-0.033,-0.007,-0.026,-0.01,-0.022,-0.013,-0.02,-0.017,-0.021,-0.023,-0.023
5307,6802.21209427634,305.419086864411,6805.78804139268,300.869653661696,6801.98143214663,296.099804768317,4.77169102856497,5.31122677239148,12.0136744764541,14.6869498976954,7.59993436323414,2.40329246085661,0.973,-0.224,0.418,-0.897,-0.466,-0.845,-0.879,-0.074,-0.458,0.579,0.185,0.533,0.337,0.095,0.173,-0.08,0.067,-0.087,0.023,-0.068,0.003,-0.053,-0.007,-0.045,-0.014,-0.041,-0.023,-0.044,-0.042,-0.056,-0.091,-0.086
5308,6808.02340713428,302.516086971982,6814.72277571075,304.283119250027,6812.38060491316,293.414943625592,4.10015626431278,6.01300851719752,13.9842801818524,10.758707166745,6.31038468137907,4.95695223500799,0.973,-0.222,0.427,-0.887,-0.414,-0.854,-0.896,-0.193,-0.634,0.624,0.269,0.711,0.447,0.028,0.161,-0.144,0.037,-0.106,-9.842e-05,-0.068,-0.012,-0.045,-0.016,-0.033,-0.019,-0.027,-0.024,-0.025,-0.035,-0.028,-0.063,-0.038
5309,6816.91370218354,306.310699088715,6808.47394186263,305.688722174615,6814.18985042426,291.345821612207,1.27351770714562,9.46381767880998,9.46056526087994,13.1959040660066,5.25908727476629,4.03793478274361,0.977,-0.203,0.52,-0.845,-0.276,-0.952,-0.9,-0.376,-0.744,0.491,0.035,0.676,0.331,0.229,0.221,-0.011,0.113,-0.063,0.056,-0.063,0.027,-0.054,0.011,-0.046,0.002,-0.041,-0.004,-0.039,-0.01,-0.04,-0.017,-0.044
5310,6817.04726994747,296.915168620695,6817.22796374787,294.886425479874,6805.7393934458,301.105038669813,1.56370018507182,6.21101906298846,14.0315167360341,11.1728054687623,8.7275237884345,4.87195765118517,0.973,-0.224,0.421,-0.895,-0.451,-0.861,-0.946,-0.103,-0.433,0.727,0.297,0.423,0.259,0.042,0.134,-0.052,0.065,-0.061,0.031,-0.055,0.013,-0.047,0.002,-0.043,-0.006,-0.043,-0.015,-0.047,-0.035,-0.064,-0.087,-0.102
5311,6810.12289685655,297.54401023143,6804.75601416311,300.372048024307,6802.17014562129,300.148129388146,1.55014739938057,7.68709906062382,14.8844737211203,8.33985136818514,9.95491761394073,3.59238246127528,0.973,-0.223,0.427,-0.883,-0.41,-0.862,-0.931,-0.185,-0.55,0.727,0.315,0.486,0.279,0.049,0.144,-0.052,0.072,-0.063,0.036,-0.057,0.017,-0.051,0.005,-0.048,-0.004,-0.05,-0.016,-0.061,-0.052,-0.098,-0.303,-0.169
5312,6813.57670318797,295.977285209083,6812.93622551719,310.417340174568,6806.44579150104,307.978984974183,1.99613170781453,8.84925689393859,12.146681968919,7.5318438941475,7.96460750045246,4.87785933682391,0.976,-0.209,0.491,-0.861,-0.321,-0.915,-0.869,-0.334,-0.785,0.466,0.079,0.868,0.486,0.122,0.198,-0.108,0.068,-0.095,0.022,-0.067,0.003,-0.048,-0.005,-0.036,-0.009,-0.029,-0.012,-0.026,-0.016,-0.025,-0.02,-0.026
5313,6815.23349528066,310.805739643426,6807.71655823308,291.631864772122,6810.00432250673,303.710481017131,1.74857821082612,5.43363128415096,14.9126763108755,11.8141427740808,7.71004871414624,2.69086281132091,0.975,-0.214,0.468,-0.87,-0.37,-0.898,-0.898,-0.205,-0.519,0.54,0.08,0.482,0.227,0.189,0.184,0.029,0.122,-0.034,0.078,-0.054,0.049,-0.061,0.03,-0.065,0.015,-0.073,-0.001,-0.094,-0.052,-0.163,-0.461,-0.199
5314,6805.50260643476,308.395622989723,6811.75133894817,291.918624354994,6815.04768223539,302.29210265038,3.56653478040033,4.92386838179668,7.2538480671076,13.5445484770964,9.95859321246148,4.62178359293337,0.976,-0.211,0.483,-0.87,-0.359,-0.922,-0.918,-0.237,-0.59,0.534,0.048,0.591,0.342,0.25,0.266,-0.051,0.103,-0.116,0.025,-0.088,-0.002,-0.06,-0.012,-0.042,-0.016,-0.032,-0.019,-0.027,-0.024,-0.025,-0.03,-0.025
5315,6807.49006371961,292.772832323109,6808.9734052378,306.448993536699,6814.80535406949,310.11344424081,2.844744564393,5.97409959350897,10.9085046174225,12.1941745931847,9.16886203809756,3.87952854310872,0.975,-0.216,0.46,-0.88,-0.394,-0.908,-0.957,-0.196,-0.56,0.671,0.242,0.556,0.326,0.084,0.167,-0.069,0.069,-0.079,0.025,-0.063,0.005,-0.048,-0.004,-0.038,-0.009,-0.032,-0.014,-0.029,-0.019,-0.03,-0.027,-0.033
5316,6814.44066119171,297.849562749349,6802.3335092082,298.088383308687,6806.48473506864,298.655578722283,1.90807295437325,7.79808615318457,8.55823435289818,9.67505516250261,4.32806720714293,4.79536415201399,0.982,-0.179,0.62,-0.777,-0.054,-0.988,-0.707,-0.674,-0.941,0.026,-0.575,0.666,0.167,0.747,0.478,0.186,0.257,-0.1,0.099,-0.114,0.034,-0.084,0.008,-0.06,-0.003,-0.043,-0.008,-0.033,-0.011,-0.026,-0.012,-0.023
5317,6805.98963310524,292.262511181094,6802.76129403909,295.337703036968,6818.14609452233,305.505059115897,4.56217727582878,4.25476964698365,7.85805041030999,13.9424745048184,6.5527770539065,3.48683770381407,0.979,-0.197,0.541,-0.832,-0.229,-0.943,-0.806,-0.439,-0.777,0.28,-0.269,0.661,0.281,0.529,0.423,0.058,0.191,-0.145,0.053,-0.122,0.005,-0.081,-0.01,-0.055,-0.016,-0.04,-0.019,-0.032,-0.022,-0.027,-0.026,-0.027
5318,6813.07570010232,303.152190068137,6802.10263468198,300.08146445132,6813.94333725649,301.355149045801,2.7481934753406,7.99357257957785,12.581248364972,9.26858081423658,4.96179103324952,4.51967008935181,0.978,-0.203,0.517,-0.848,-0.278,-0.935,-0.852,-0.381,-0.769,0.393,-0.105,0.745,0.422,0.344,0.299,-0.055,0.118,-0.114,0.038,-0.089,0.007,-0.063,-0.005,-0.047,-0.011,-0.037,-0.015,-0.032,-0.02,-0.03,-0.027,-0.032
5319,6813.66149606387,306.461814635683,6817.66031575346,293.428204798023,6814.24605077705,292.969673780848,2.53355706118742,6.38896795354282,7.47691984202915,10.548932049014,4.41381469213893,1.97633745338133,0.985,-0.163,0.681,-0.726,0.09,-0.987,-0.546,-0.817,-0.931,-0.255,-0.803,0.448,-0.163,0.771,0.325,0.45,0.33,0.093,0.204,-0.046,0.111,-0.076,0.058,-0.071,0.029,-0.061,0.013,-0.051,0.003,-0.043,-0.001,-0.039
5320,6809.25533948379,299.93196473858,6813.16243741248,309.885891863985,6809.42683034496,290.746177469188,2.1795735184538,5.57509672436289,11.0973577662603,12.4707374899671,9.43455608212699,4.74975804888779,0.974,-0.218,0.45,-0.885,-0.411,-0.898,-0.962,-0.166,-0.506,0.698,0.258,0.496,0.292,0.075,0.157,-0.057,0.071,-0.071,0.029,-0.06,0.009,-0.048,-0.002,-0.04,-0.008,-0.035,-0.014,-0.033,-0.021,-0.035,-0.031,-0.041
5321,6803.14112743126,310.637412309587,6815.60595243313,298.452388155156,6804.73494141994,308.296188175561,4.65740812399866,5.19961325431465,9.86012093105314,11.7108387269387,7.6696489425703,2.29649064863285,0.978,-0.201,0.526,-0.84,-0.259,-0.95,-0.866,-0.399,-0.77,0.395,-0.119,0.732,0.411,0.357,0.298,-0.049,0.117,-0.108,0.04,-0.084,0.01,-0.06,-0.002,-0.044,-0.008,-0.034,-0.012,-0.029,-0.015,-0.026,-0.018,-0.025
5322,6806.29564584639,298.878579896315,6815.76481713751,294.875061017187,6806.58413030068,302.319306177817,4.22667309494678,6.9557114454299,12.6656286689815,7.44258143898292,6.55169550471091,2.99519683489195,0.978,-0.2,0.532,-0.829,-0.219,-0.947,-0.837,-0.483,-0.896,0.342,-0.165,0.882,0.516,0.365,0.31,-0.087,0.111,-0.122,0.033,-0.089,0.005,-0.061,-0.006,-0.044,-0.011,-0.034,-0.014,-0.029,-0.018,-0.026,-0.022,-0.027
5323,6812.32995926509,305.848194092794,6814.69525509123,295.595355644614,6816.23734399989,309.447720614299,2.36117586585507,5.01489516675597,10.152467683951,10.2069628877922,8.83249877064394,2.19609358168049,0.98,-0.19,0.576,-0.807,-0.148,-0.979,-0.817,-0.555,-0.872,0.288,-0.216,0.686,0.244,0.407,0.273,0.101,0.177,-0.03,0.098,-0.063,0.051,-0.063,0.025,-0.056,0.01,-0.049,0.001,-0.043,-0.005,-0.041,-0.01,-0.041
5324,6809.73441880417,293.407686601887,6813.5342114258,291.162846293132,6802.08157574202,307.706510909559,3.51525414064399,7.19345016019945,12.357141119413,12.1424678067422,8.68779084792087,1.46514743026199,0.974,-0.219,0.447,-0.885,-0.423,-0.896,-0.956,-0.129,-0.457,0.676,0.242,0.456,0.262,0.074,0.144,-0.04,0.072,-0.056,0.036,-0.051,0.018,-0.045,0.007,-0.041,0.0002654,-0.039,-0.006,-0.042,-0.016,-0.051,-0.031,-0.068
5325,6804.45656094441,295.779185371546,6801.13309842831,292.349671218645,6813.31543937582,304.53734903572,1.89972209446446,7.06087825103727,12.9617054129556,11.5782766430587,4.22892070185427,4.67110866994672,0.977,-0.204,0.508,-0.852,-0.298,-0.917,-0.826,-0.335,-0.69,0.367,-0.123,0.636,0.308,0.356,0.289,0.022,0.151,-0.082,0.068,-0.086,0.027,-0.072,0.007,-0.06,-0.005,-0.052,-0.013,-0.05,-0.024,-0.054,-0.04,-0.066
5326,6814.20404133412,306.770362193036,6818.64575307151,309.830278726029,6814.09322341398,301.942922926441,1.73800987724743,7.10457442514272,8.23738029479867,9.44825318137152,4.61299994094015,1.89232891032949,0.986,-0.161,0.69,-0.719,0.11,-0.988,-0.53,-0.838,-0.94,-0.277,-0.804,0.449,-0.154,0.732,0.272,0.425,0.289,0.123,0.198,-0.01,0.122,-0.052,0.073,-0.059,0.043,-0.056,0.025,-0.05,0.013,-0.045,0.007,-0.042
5327,6809.33222577848,307.420215438393,6811.57066076606,307.930988944699,6812.53749213776,290.377783015008,4.15422879515601,8.97637842488101,10.2551172074435,7.33468087646211,9.67514873210383,4.42246672489607,0.974,-0.216,0.459,-0.876,-0.377,-0.903,-0.929,-0.254,-0.737,0.603,0.28,0.932,0.528,-0.102,0.112,-0.169,0.015,-0.093,-0.007,-0.053,-0.012,-0.032,-0.012,-0.022,-0.012,-0.016,-0.013,-0.013,-0.014,-0.011,-0.015,-0.01
5328,6811.84128361812,297.6250824499,6809.39417586205,299.272660322986,6812.55897439754,307.723837144361,1.12016659773712,7.31089516566829,13.987259229052,14.9953943571457,8.14783117850064,4.80874185389978,0.969,-0.238,0.351,-0.929,-0.59,-0.777,-0.891,0.168,-0.113,0.656,0.261,0.238,0.184,0.015,0.101,-0.04,0.056,-0.048,0.031,-0.047,0.017,-0.047,0.008,-0.05,-0.002,-0.061,-0.024,-0.095,-0.219,-0.246,-0.054,0.358
5329,6802.6965902759,308.353999054052,6812.79407871043,292.047542007038,6812.35312607368,303.898682291195,4.40648954602808,5.10241837340648,13.8607132010174,9.82647191636499,4.4957001054358,3.92931396961599,0.977,-0.202,0.514,-0.838,-0.247,-0.906,-0.775,-0.429,-0.808,0.264,-0.269,0.75,0.395,0.505,0.399,-0.012,0.167,-0.145,0.049,-0.119,0.005,-0.084,-0.011,-0.06,-0.019,-0.047,-0.025,-0.041,-0.034,-0.041,-0.051,-0.048
