NUM,W1,W2,W3,W4,W5,W6,L1,L2,L3,L4,L5,L6,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P
4243,6810.47,298.28,6802.96,293.04,6817.55,298.08,1.35,5.08,6.26,13.34,6.56,1.74,0.98,-0.17,0.66,-0.74,0.04,-0.98,-0.59,-0.76,-0.89,-0.14,-0.63,0.47,-0.10,0.58,0.19,0.36,0.23,0.14,0.18,0.02,0.13,-0.03,0.09,-0.05,0.06,-0.06,0.04,-0.06,0.03,-0.06,0.02,-0.07
4244,6806.75,307.96,6814.33,290.98,6814.05,309.23,1.22,6.89,13.66,14.68,5.91,1.14,0.98,-0.21,0.49,-0.87,-0.36,-0.91,-0.87,-0.18,-0.46,0.46,0.00,0.40,0.14,0.20,0.14,0.09,0.12,0.03,0.10,-0.01,0.08,-0.03,0.07,-0.05,0.07,-0.07,0.07,-0.12,0.07,-0.27,-0.57,-0.63
4245,6815.39,298.74,6809.20,306.04,6806.53,292.35,1.91,5.66,7.12,14.81,7.82,2.40,0.98,-0.19,0.57,-0.81,-0.17,-0.97,-0.80,-0.51,-0.81,0.26,-0.24,0.64,0.21,0.42,0.27,0.12,0.19,-0.01,0.11,-0.06,0.06,-0.07,0.04,-0.06,0.02,-0.06,0.01,-0.06,-0.00,-0.07,-0.01,-0.08
4246,6809.96,305.58,6814.89,302.58,6810.30,309.81,4.20,5.14,9.12,12.57,6.07,4.99,0.98,-0.20,0.52,-0.84,-0.26,-0.93,-0.84,-0.42,-0.83,0.37,-0.14,0.82,0.51,0.40,0.34,-0.12,0.10,-0.15,0.01,-0.10,-0.01,-0.06,-0.01,-0.04,-0.02,-0.03,-0.02,-0.02,-0.02,-0.02,-0.02,-0.01
4247,6818.77,292.85,6802.64,306.83,6804.76,307.77,4.58,6.65,11.50,9.49,7.76,2.35,0.98,-0.21,0.51,-0.85,-0.29,-0.94,-0.91,-0.38,-0.81,0.52,0.10,0.83,0.47,0.15,0.21,-0.10,0.07,-0.10,0.02,-0.07,0.00,-0.05,-0.00,-0.04,-0.01,-0.03,-0.01,-0.02,-0.01,-0.02,-0.02,-0.02
4248,6815.61,292.09,6810.76,296.36,6815.00,299.09,1.64,9.05,10.79,14.67,9.61,4.36,0.97,-0.24,0.36,-0.93,-0.58,-0.80,-0.97,0.15,-0.08,0.77,0.33,0.20,0.18,-0.03,0.08,-0.06,0.04,-0.05,0.02,-0.04,0.01,-0.04,-0.00,-0.03,-0.01,-0.04,-0.02,-0.04,-0.04,-0.06,-0.09,-0.10
4249,6807.43,306.83,6806.33,291.91,6805.44,303.76,3.66,8.39,7.33,14.08,4.34,1.05,0.98,-0.19,0.59,-0.80,-0.12,-0.97,-0.75,-0.59,-0.91,0.15,-0.35,0.75,0.28,0.47,0.28,0.09,0.17,-0.03,0.10,-0.05,0.06,-0.05,0.04,-0.05,0.02,-0.05,0.01,-0.05,0.00,-0.05,-0.00,-0.05
4250,6817.58,292.75,6805.22,295.44,6808.23,309.24,2.84,7.97,11.72,13.21,4.97,1.64,0.98,-0.20,0.51,-0.85,-0.30,-0.94,-0.89,-0.33,-0.66,0.49,0.02,0.57,0.25,0.23,0.20,0.04,0.12,-0.03,0.07,-0.05,0.05,-0.05,0.03,-0.05,0.02,-0.05,0.01,-0.06,-0.00,-0.07,-0.01,-0.08
4251,6813.16,298.73,6801.69,295.91,6814.30,300.90,1.76,9.87,12.93,9.75,8.16,4.11,0.97,-0.22,0.42,-0.90,-0.45,-0.86,-0.94,-0.12,-0.49,0.74,0.36,0.46,0.28,0.01,0.12,-0.07,0.05,-0.07,0.02,-0.05,0.01,-0.04,-0.00,-0.04,-0.01,-0.03,-0.01,-0.03,-0.02,-0.04,-0.04,-0.05
4252,6804.11,293.01,6815.50,307.69,6807.16,310.56,3.04,6.35,8.83,9.09,8.69,2.34,0.98,-0.19,0.59,-0.80,-0.12,-0.98,-0.78,-0.60,-0.95,0.19,-0.36,0.82,0.38,0.51,0.35,0.03,0.17,-0.09,0.07,-0.08,0.03,-0.06,0.01,-0.05,-0.00,-0.04,-0.01,-0.03,-0.01,-0.03,-0.01,-0.02
4253,6810.76,293.01,6813.18,305.79,6818.63,290.72,3.38,7.24,13.82,12.89,7.22,2.19,0.97,-0.22,0.42,-0.90,-0.47,-0.86,-0.93,-0.06,-0.40,0.67,0.25,0.43,0.26,0.07,0.14,-0.05,0.07,-0.06,0.03,-0.06,0.01,-0.05,0.00,-0.05,-0.01,-0.05,-0.02,-0.06,-0.04,-0.09,-0.15,-0.17
4254,6815.37,304.45,6811.93,302.07,6805.15,293.94,3.72,9.36,9.03,8.29,5.57,2.66,0.98,-0.19,0.59,-0.81,-0.13,-0.98,-0.79,-0.59,-0.95,0.20,-0.37,0.85,0.44,0.54,0.37,-0.01,0.15,-0.11,0.06,-0.09,0.02,-0.06,0.00,-0.05,-0.01,-0.03,-0.01,-0.03,-0.01,-0.02,-0.01,-0.02
4255,6810.67,294.22,6802.31,309.40,6806.19,309.05,2.72,6.05,6.99,13.76,7.81,3.05,0.98,-0.19,0.56,-0.82,-0.20,-0.97,-0.83,-0.49,-0.83,0.30,-0.22,0.72,0.33,0.43,0.32,0.04,0.17,-0.08,0.07,-0.09,0.03,-0.07,0.01,-0.06,-0.00,-0.04,-0.01,-0.04,-0.01,-0.04,-0.02,-0.04
4256,6818.95,295.32,6810.23,291.72,6808.81,294.94,4.73,5.02,11.02,9.99,5.37,3.78,0.98,-0.20,0.55,-0.82,-0.19,-0.94,-0.78,-0.52,-0.89,0.21,-0.36,0.81,0.45,0.59,0.44,-0.05,0.15,-0.16,0.04,-0.11,-0.00,-0.07,-0.01,-0.05,-0.01,-0.03,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02
4257,6807.33,295.27,6812.99,303.10,6812.43,306.02,2.85,9.46,14.53,8.26,8.46,1.89,0.97,-0.22,0.44,-0.88,-0.40,-0.88,-0.94,-0.19,-0.56,0.71,0.29,0.50,0.28,0.06,0.15,-0.05,0.07,-0.06,0.04,-0.06,0.02,-0.05,0.01,-0.05,-0.00,-0.05,-0.01,-0.06,-0.04,-0.09,-0.16,-0.19
4258,6808.29,296.52,6802.10,298.08,6816.08,304.79,4.79,7.68,6.01,13.72,7.66,2.45,0.98,-0.20,0.52,-0.85,-0.28,-0.94,-0.84,-0.38,-0.78,0.36,-0.18,0.82,0.56,0.35,0.28,-0.12,0.09,-0.12,0.02,-0.08,0.00,-0.05,-0.01,-0.04,-0.01,-0.03,-0.01,-0.03,-0.02,-0.02,-0.02,-0.02
4259,6804.98,301.91,6814.49,298.03,6806.39,296.11,2.78,4.66,6.56,9.28,7.57,4.58,0.98,-0.17,0.64,-0.76,-0.01,-0.99,-0.66,-0.74,-0.98,-0.06,-0.65,0.65,0.08,0.77,0.47,0.30,0.33,-0.07,0.13,-0.14,0.04,-0.10,0.00,-0.07,-0.01,-0.05,-0.01,-0.03,-0.01,-0.02,-0.01,-0.02
4260,6803.90,304.29,6803.60,303.85,6809.20,297.26,2.95,6.40,7.86,8.54,5.69,4.97,0.98,-0.18,0.63,-0.77,-0.04,-0.99,-0.68,-0.71,-0.98,-0.04,-0.70,0.69,0.18,0.93,0.64,0.14,0.25,-0.19,0.06,-0.14,0.01,-0.09,-0.01,-0.05,-0.01,-0.03,-0.01,-0.02,-0.01,-0.02,-0.01,-0.01
4261,6807.65,301.85,6811.87,299.12,6805.37,293.40,1.43,5.97,13.73,8.01,6.22,2.53,0.98,-0.18,0.59,-0.79,-0.11,-0.96,-0.72,-0.60,-0.88,0.12,-0.39,0.66,0.17,0.50,0.28,0.18,0.21,0.01,0.13,-0.05,0.08,-0.06,0.05,-0.07,0.03,-0.07,0.02,-0.07,0.01,-0.08,-0.01,-0.10
4262,6813.12,304.71,6818.98,310.18,6812.19,303.65,2.84,7.01,12.84,7.96,6.02,1.14,0.98,-0.18,0.59,-0.79,-0.09,-0.97,-0.74,-0.63,-0.93,0.14,-0.36,0.72,0.23,0.48,0.28,0.13,0.19,-0.01,0.11,-0.05,0.07,-0.06,0.04,-0.05,0.03,-0.05,0.02,-0.05,0.01,-0.06,0.00,-0.07
4263,6808.25,304.31,6806.11,306.34,6804.76,294.34,4.44,9.15,14.54,13.14,5.04,4.64,0.97,-0.24,0.34,-0.93,-0.58,-0.76,-0.89,0.10,-0.24,0.72,0.38,0.35,0.27,-0.06,0.09,-0.11,0.02,-0.08,-0.00,-0.05,-0.01,-0.04,-0.02,-0.03,-0.02,-0.03,-0.04,-0.04,-0.12,-0.07,0.15,0.28
4264,6807.65,306.60,6802.98,291.18,6803.00,295.76,4.99,7.37,9.95,10.65,6.07,3.44,0.98,-0.20,0.51,-0.85,-0.29,-0.94,-0.89,-0.39,-0.84,0.48,0.05,0.90,0.55,0.16,0.22,-0.14,0.06,-0.11,0.01,-0.07,-0.01,-0.04,-0.01,-0.03,-0.01,-0.02,-0.01,-0.02,-0.01,-0.01,-0.01,-0.01
4265,6802.04,293.49,6806.64,300.32,6817.85,307.90,1.68,6.18,12.43,11.70,7.87,1.45,0.98,-0.20,0.53,-0.84,-0.26,-0.95,-0.90,-0.38,-0.67,0.48,-0.00,0.53,0.20,0.24,0.18,0.07,0.13,-0.00,0.09,-0.03,0.06,-0.04,0.04,-0.05,0.03,-0.05,0.02,-0.06,0.01,-0.07,0.00,-0.10
4266,6806.67,302.52,6815.12,293.96,6803.88,294.61,2.20,7.46,11.02,14.95,5.28,2.82,0.98,-0.21,0.49,-0.86,-0.34,-0.92,-0.89,-0.27,-0.61,0.51,0.05,0.56,0.27,0.22,0.21,0.01,0.12,-0.05,0.07,-0.06,0.04,-0.06,0.02,-0.06,0.01,-0.06,-0.01,-0.06,-0.02,-0.07,-0.04,-0.10
4267,6817.15,309.33,6806.99,298.38,6812.24,309.83,3.70,8.06,14.07,11.18,6.79,1.90,0.97,-0.22,0.44,-0.89,-0.42,-0.89,-0.95,-0.14,-0.48,0.68,0.26,0.48,0.28,0.07,0.15,-0.05,0.07,-0.06,0.04,-0.06,0.02,-0.05,0.01,-0.04,-0.00,-0.05,-0.01,-0.05,-0.03,-0.08,-0.12,-0.16
4268,6807.99,292.19,6813.12,295.31,6806.41,304.44,4.77,6.32,7.24,9.06,5.51,2.90,0.98,-0.17,0.63,-0.77,-0.02,-0.99,-0.66,-0.72,-0.97,-0.08,-0.73,0.64,0.10,0.95,0.65,0.20,0.28,-0.17,0.08,-0.14,0.01,-0.09,-0.00,-0.06,-0.01,-0.04,-0.01,-0.03,-0.01,-0.02,-0.01,-0.02
4269,6809.05,299.07,6805.04,310.33,6818.90,299.49,4.48,8.65,7.88,9.83,8.24,4.02,0.98,-0.21,0.50,-0.86,-0.31,-0.94,-0.92,-0.36,-0.82,0.51,0.07,0.97,0.63,0.05,0.17,-0.18,0.03,-0.11,-0.00,-0.06,-0.01,-0.04,-0.01,-0.02,-0.01,-0.02,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
4270,6807.97,296.03,6814.39,295.61,6818.64,293.16,4.53,7.64,13.26,13.24,5.89,3.73,0.97,-0.23,0.39,-0.91,-0.50,-0.82,-0.92,-0.03,-0.40,0.73,0.37,0.46,0.30,-0.03,0.11,-0.10,0.03,-0.08,0.01,-0.06,-0.01,-0.04,-0.01,-0.03,-0.02,-0.03,-0.02,-0.03,-0.04,-0.04,-0.09,-0.06
4271,6801.26,293.60,6814.10,291.01,6810.70,308.97,2.53,4.84,8.19,9.82,9.53,3.50,0.98,-0.19,0.59,-0.80,-0.13,-0.98,-0.80,-0.59,-0.92,0.23,-0.30,0.73,0.28,0.49,0.34,0.10,0.20,-0.07,0.09,-0.09,0.04,-0.07,0.01,-0.06,-0.00,-0.04,-0.01,-0.04,-0.01,-0.03,-0.01,-0.03
4272,6811.45,300.79,6803.02,291.69,6809.95,291.03,3.77,8.07,12.15,8.08,9.37,2.71,0.97,-0.21,0.47,-0.87,-0.35,-0.91,-0.94,-0.28,-0.73,0.65,0.33,0.73,0.40,0.02,0.15,-0.10,0.05,-0.08,0.01,-0.06,0.00,-0.04,-0.01,-0.03,-0.01,-0.03,-0.01,-0.02,-0.02,-0.02,-0.02,-0.03
4273,6806.63,303.59,6812.97,302.13,6815.78,299.67,4.50,4.67,12.02,11.74,8.64,4.81,0.97,-0.22,0.43,-0.89,-0.43,-0.87,-0.94,-0.15,-0.54,0.67,0.26,0.60,0.41,0.05,0.16,-0.13,0.04,-0.10,-0.00,-0.07,-0.01,-0.04,-0.01,-0.03,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.03,-0.02
4274,6811.71,298.61,6801.73,298.76,6812.68,301.48,1.92,9.92,8.41,11.03,4.69,1.72,0.98,-0.18,0.61,-0.78,-0.07,-0.99,-0.74,-0.65,-0.96,0.14,-0.35,0.72,0.21,0.47,0.26,0.14,0.18,0.00,0.11,-0.04,0.07,-0.05,0.04,-0.05,0.03,-0.05,0.01,-0.04,0.01,-0.04,0.00,-0.04
4275,6810.87,305.80,6811.55,304.64,6816.07,303.72,3.06,8.82,12.18,12.37,9.33,2.00,0.97,-0.23,0.40,-0.91,-0.50,-0.85,-0.98,0.01,-0.27,0.77,0.32,0.32,0.22,0.01,0.11,-0.05,0.05,-0.06,0.02,-0.05,0.01,-0.04,0.00,-0.04,-0.00,-0.04,-0.01,-0.04,-0.02,-0.05,-0.04,-0.07
4276,6814.59,304.46,6815.23,294.56,6813.74,292.22,1.10,7.13,8.87,10.90,9.40,2.98,0.98,-0.20,0.55,-0.83,-0.21,-0.96,-0.86,-0.48,-0.86,0.42,-0.01,0.72,0.30,0.25,0.21,0.02,0.12,-0.04,0.07,-0.05,0.04,-0.05,0.02,-0.04,0.01,-0.04,0.01,-0.04,-0.00,-0.04,-0.00,-0.04
4277,6810.30,290.08,6810.68,298.21,6802.86,305.04,3.57,9.43,9.62,14.54,5.26,3.23,0.97,-0.22,0.46,-0.88,-0.39,-0.90,-0.94,-0.21,-0.60,0.67,0.27,0.59,0.34,0.07,0.16,-0.08,0.07,-0.08,0.02,-0.06,0.00,-0.05,-0.01,-0.04,-0.01,-0.03,-0.01,-0.03,-0.02,-0.03,-0.03,-0.04
4278,6806.30,306.88,6803.49,297.34,6802.96,308.63,2.12,7.33,10.05,13.72,9.30,4.58,0.97,-0.22,0.42,-0.90,-0.47,-0.87,-0.97,-0.07,-0.40,0.76,0.34,0.41,0.26,0.01,0.12,-0.07,0.05,-0.07,0.02,-0.05,0.01,-0.04,-0.00,-0.03,-0.01,-0.03,-0.01,-0.03,-0.02,-0.04,-0.03,-0.04
4279,6816.00,300.44,6804.93,298.08,6813.24,296.19,4.58,5.71,10.19,9.58,4.17,1.34,0.98,-0.17,0.63,-0.76,-0.02,-0.98,-0.65,-0.71,-0.93,-0.07,-0.65,0.61,0.10,0.72,0.39,0.24,0.26,-0.01,0.14,-0.07,0.07,-0.07,0.04,-0.06,0.02,-0.05,0.01,-0.04,-0.00,-0.04,-0.00,-0.04
4280,6811.13,297.47,6818.27,290.26,6805.30,307.63,2.33,9.56,6.09,10.37,7.73,4.97,0.98,-0.20,0.55,-0.83,-0.21,-0.96,-0.84,-0.49,-0.91,0.31,-0.25,0.94,0.64,0.37,0.29,-0.14,0.08,-0.12,0.02,-0.08,0.00,-0.05,-0.01,-0.03,-0.01,-0.03,-0.01,-0.02,-0.01,-0.02,-0.01,-0.01
4281,6816.18,297.50,6811.77,297.60,6814.10,301.31,3.92,8.10,12.83,13.87,5.10,4.22,0.97,-0.23,0.40,-0.91,-0.49,-0.83,-0.91,-0.05,-0.43,0.69,0.32,0.49,0.32,0.01,0.14,-0.10,0.04,-0.09,0.01,-0.06,-0.01,-0.04,-0.01,-0.04,-0.02,-0.03,-0.03,-0.03,-0.04,-0.04,-0.08,-0.06
4282,6813.22,307.02,6804.60,295.52,6801.55,300.89,4.19,8.66,7.68,7.87,6.49,4.62,0.98,-0.19,0.57,-0.82,-0.17,-0.98,-0.82,-0.56,-0.94,0.24,-0.40,0.87,0.61,0.70,0.44,-0.21,0.08,-0.18,0.00,-0.10,-0.01,-0.05,-0.01,-0.03,-0.01,-0.02,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
4283,6813.88,298.72,6805.99,298.46,6809.68,300.91,1.14,5.75,9.43,14.79,8.54,1.50,0.98,-0.20,0.54,-0.84,-0.25,-0.96,-0.87,-0.38,-0.65,0.42,-0.06,0.50,0.16,0.26,0.17,0.10,0.13,0.02,0.10,-0.01,0.08,-0.03,0.06,-0.04,0.05,-0.05,0.04,-0.07,0.03,-0.10,0.02,-0.14
4284,6809.15,293.50,6813.20,297.62,6811.67,305.91,3.43,9.99,10.45,12.13,4.30,4.39,0.97,-0.21,0.48,-0.87,-0.36,-0.92,-0.93,-0.26,-0.65,0.58,0.14,0.67,0.40,0.15,0.21,-0.09,0.07,-0.10,0.02,-0.07,-0.00,-0.05,-0.01,-0.04,-0.01,-0.03,-0.01,-0.02,-0.02,-0.02,-0.02,-0.02
4285,6812.97,307.39,6809.04,304.33,6813.67,307.28,3.44,9.85,12.38,9.28,4.03,3.94,0.98,-0.20,0.51,-0.86,-0.31,-0.93,-0.88,-0.32,-0.68,0.46,-0.03,0.64,0.34,0.30,0.28,-0.02,0.13,-0.10,0.04,-0.09,0.01,-0.07,-0.01,-0.05,-0.01,-0.04,-0.02,-0.03,-0.02,-0.03,-0.03,-0.04
4286,6803.79,310.07,6803.82,299.23,6807.79,305.24,1.98,9.71,13.50,13.04,8.85,1.43,0.97,-0.23,0.39,-0.91,-0.53,-0.83,-0.95,0.10,-0.14,0.66,0.22,0.25,0.17,0.05,0.11,-0.02,0.07,-0.03,0.04,-0.04,0.03,-0.04,0.02,-0.05,0.01,-0.06,0.00,-0.08,-0.03,-0.14,-0.25,-0.34
4287,6814.34,309.27,6810.38,298.08,6801.44,308.98,2.67,8.94,12.59,9.09,6.32,1.45,0.98,-0.20,0.54,-0.83,-0.23,-0.95,-0.87,-0.44,-0.81,0.44,-0.01,0.68,0.29,0.25,0.21,0.03,0.13,-0.04,0.07,-0.05,0.04,-0.05,0.03,-0.05,0.01,-0.04,0.01,-0.05,-0.00,-0.05,-0.01,-0.06
4288,6813.94,294.33,6811.72,302.74,6816.69,307.83,1.35,4.82,7.65,13.33,7.56,4.65,0.98,-0.19,0.57,-0.81,-0.16,-0.98,-0.81,-0.54,-0.88,0.29,-0.20,0.72,0.27,0.39,0.27,0.08,0.17,-0.04,0.09,-0.06,0.05,-0.06,0.03,-0.06,0.01,-0.05,0.00,-0.04,-0.01,-0.04,-0.01,-0.05
4289,6817.94,308.16,6809.86,296.87,6801.92,290.33,2.80,5.28,8.61,11.31,9.53,4.28,0.98,-0.20,0.52,-0.84,-0.27,-0.95,-0.90,-0.40,-0.78,0.48,0.01,0.72,0.38,0.27,0.26,-0.04,0.11,-0.10,0.04,-0.08,0.01,-0.06,-0.00,-0.04,-0.01,-0.03,-0.01,-0.03,-0.01,-0.02,-0.02,-0.02
4290,6812.54,293.58,6807.50,300.25,6804.70,309.88,3.58,5.36,10.79,9.48,5.43,2.67,0.98,-0.18,0.60,-0.79,-0.09,-0.97,-0.72,-0.64,-0.93,0.07,-0.51,0.71,0.24,0.66,0.42,0.14,0.24,-0.08,0.10,-0.10,0.04,-0.08,0.01,-0.06,-0.00,-0.05,-0.01,-0.04,-0.01,-0.03,-0.01,-0.03
4291,6808.84,306.25,6808.50,299.76,6814.10,294.07,1.86,5.89,14.62,14.34,7.04,3.85,0.97,-0.23,0.40,-0.91,-0.49,-0.82,-0.88,-0.02,-0.35,0.60,0.19,0.41,0.24,0.10,0.16,-0.03,0.09,-0.06,0.05,-0.06,0.02,-0.06,0.01,-0.06,-0.01,-0.07,-0.03,-0.10,-0.17,-0.20,-0.13,0.44
4292,6818.45,310.30,6808.78,292.64,6811.74,304.54,2.95,5.68,10.96,11.45,6.45,2.85,0.98,-0.20,0.55,-0.83,-0.21,-0.96,-0.84,-0.47,-0.82,0.34,-0.16,0.72,0.33,0.38,0.29,0.03,0.15,-0.07,0.07,-0.08,0.03,-0.07,0.01,-0.05,-0.00,-0.04,-0.01,-0.04,-0.01,-0.04,-0.02,-0.04
4293,6817.15,305.94,6811.40,298.39,6812.08,303.86,2.06,4.20,10.03,13.74,7.46,2.55,0.98,-0.19,0.56,-0.82,-0.21,-0.96,-0.83,-0.44,-0.73,0.32,-0.18,0.56,0.16,0.36,0.23,0.14,0.18,0.01,0.12,-0.05,0.07,-0.06,0.04,-0.07,0.02,-0.06,0.01,-0.06,-0.00,-0.07,-0.01,-0.08
4294,6803.39,298.70,6818.13,293.62,6817.34,303.14,1.84,9.26,12.81,14.83,5.36,2.11,0.97,-0.22,0.44,-0.89,-0.45,-0.88,-0.91,-0.06,-0.36,0.57,0.13,0.39,0.20,0.13,0.15,0.01,0.10,-0.03,0.07,-0.05,0.04,-0.05,0.03,-0.06,0.02,-0.07,0.01,-0.09,-0.03,-0.15,-0.20,-0.33
4295,6818.38,290.85,6808.98,310.57,6814.99,292.02,3.11,4.85,11.31,10.54,8.81,4.20,0.98,-0.21,0.50,-0.85,-0.30,-0.93,-0.91,-0.36,-0.75,0.53,0.07,0.71,0.39,0.22,0.24,-0.06,0.10,-0.10,0.03,-0.08,0.01,-0.06,-0.01,-0.04,-0.01,-0.03,-0.01,-0.03,-0.02,-0.03,-0.02,-0.03
4296,6815.96,310.20,6812.06,304.31,6818.51,306.46,4.80,7.03,13.12,11.65,9.42,2.49,0.97,-0.23,0.39,-0.91,-0.52,-0.84,-0.96,0.02,-0.32,0.78,0.41,0.37,0.26,-0.05,0.09,-0.09,0.03,-0.07,0.01,-0.05,-0.00,-0.04,-0.01,-0.03,-0.01,-0.03,-0.02,-0.03,-0.03,-0.04,-0.06,-0.05
4297,6810.97,298.26,6803.42,310.02,6812.47,296.60,2.51,4.10,10.53,12.56,7.04,3.05,0.98,-0.19,0.56,-0.82,-0.19,-0.96,-0.81,-0.49,-0.80,0.29,-0.22,0.62,0.20,0.42,0.28,0.13,0.20,-0.03,0.11,-0.07,0.06,-0.08,0.03,-0.07,0.01,-0.06,-0.00,-0.05,-0.01,-0.05,-0.02,-0.05
4298,6817.80,304.88,6805.89,299.09,6818.85,307.52,2.27,7.18,6.98,13.87,6.42,4.20,0.98,-0.20,0.55,-0.82,-0.20,-0.96,-0.83,-0.50,-0.89,0.32,-0.18,0.83,0.43,0.39,0.31,-0.03,0.14,-0.10,0.05,-0.09,0.02,-0.07,0.00,-0.05,-0.01,-0.04,-0.01,-0.03,-0.01,-0.03,-0.02,-0.03
4299,6803.58,299.90,6804.11,309.17,6807.49,302.10,3.45,4.54,6.46,13.48,5.85,1.66,0.98,-0.17,0.65,-0.76,-0.00,-0.98,-0.63,-0.70,-0.85,-0.08,-0.61,0.44,-0.14,0.63,0.28,0.45,0.35,0.10,0.22,-0.07,0.11,-0.10,0.05,-0.09,0.02,-0.07,0.01,-0.06,-0.00,-0.06,-0.01,-0.05
4300,6809.00,293.52,6817.99,297.09,6817.28,304.18,4.64,9.84,13.40,12.16,5.11,4.07,0.97,-0.23,0.37,-0.92,-0.54,-0.81,-0.93,0.05,-0.29,0.75,0.38,0.38,0.28,-0.04,0.10,-0.10,0.03,-0.08,0.00,-0.05,-0.01,-0.04,-0.01,-0.03,-0.02,-0.03,-0.02,-0.03,-0.04,-0.03,-0.09,-0.05
4301,6817.46,309.76,6811.17,309.07,6801.03,310.54,4.55,4.54,8.89,13.78,4.59,4.16,0.98,-0.20,0.55,-0.82,-0.20,-0.93,-0.74,-0.49,-0.83,0.17,-0.41,0.69,0.29,0.66,0.50,0.07,0.21,-0.17,0.06,-0.14,0.00,-0.09,-0.01,-0.06,-0.02,-0.04,-0.02,-0.03,-0.02,-0.03,-0.03,-0.03
4302,6811.63,297.95,6801.17,308.19,6801.79,306.35,1.03,8.04,6.67,13.89,6.27,4.46,0.98,-0.19,0.57,-0.81,-0.15,-0.97,-0.81,-0.56,-0.94,0.27,-0.22,0.84,0.39,0.39,0.28,0.02,0.15,-0.06,0.07,-0.07,0.04,-0.06,0.02,-0.05,0.01,-0.04,0.00,-0.04,-0.01,-0.04,-0.01,-0.04
4303,6815.83,309.26,6802.73,309.77,6813.24,305.47,2.47,6.30,10.43,8.52,6.39,4.46,0.98,-0.19,0.58,-0.80,-0.13,-0.97,-0.76,-0.60,-0.95,0.14,-0.44,0.82,0.42,0.61,0.41,0.00,0.17,-0.12,0.06,-0.10,0.02,-0.07,-0.00,-0.05,-0.01,-0.04,-0.01,-0.03,-0.01,-0.02,-0.01,-0.02
4304,6814.64,301.87,6818.53,294.33,6814.32,310.38,4.90,9.31,14.96,7.85,6.17,3.90,0.97,-0.23,0.41,-0.90,-0.46,-0.85,-0.93,-0.10,-0.50,0.70,0.34,0.58,0.38,-0.02,0.13,-0.13,0.03,-0.09,-0.00,-0.06,-0.01,-0.04,-0.02,-0.03,-0.02,-0.03,-0.03,-0.03,-0.06,-0.05,-0.54,0.29
4305,6802.58,300.49,6812.08,298.62,6806.87,294.82,3.28,4.02,13.30,14.94,4.59,1.07,0.98,-0.20,0.52,-0.84,-0.26,-0.91,-0.75,-0.35,-0.63,0.24,-0.24,0.47,0.09,0.39,0.22,0.19,0.21,0.04,0.15,-0.04,0.11,-0.07,0.07,-0.08,0.05,-0.10,0.03,-0.12,0.00,-0.19,-0.11,-0.34
4306,6804.27,302.20,6813.62,306.46,6812.65,292.53,3.87,8.32,7.98,10.14,7.64,1.50,0.98,-0.19,0.57,-0.81,-0.17,-0.98,-0.81,-0.54,-0.93,0.26,-0.26,0.89,0.47,0.38,0.28,-0.04,0.12,-0.08,0.05,-0.07,0.02,-0.05,0.01,-0.04,0.00,-0.03,-0.00,-0.03,-0.01,-0.02,-0.01,-0.02
4307,6808.55,296.53,6801.40,291.32,6805.02,299.54,4.58,8.68,7.28,10.10,6.23,4.07,0.98,-0.20,0.54,-0.83,-0.22,-0.96,-0.86,-0.49,-0.92,0.34,-0.22,0.96,0.70,0.38,0.29,-0.20,0.06,-0.14,0.00,-0.08,-0.01,-0.05,-0.01,-0.03,-0.01,-0.02,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
4308,6803.57,298.23,6818.95,305.09,6814.74,298.14,2.02,9.86,8.51,13.27,7.34,3.77,0.97,-0.21,0.48,-0.87,-0.36,-0.92,-0.95,-0.27,-0.68,0.67,0.29,0.63,0.34,0.06,0.16,-0.07,0.07,-0.07,0.03,-0.06,0.01,-0.04,-0.00,-0.04,-0.01,-0.03,-0.01,-0.03,-0.01,-0.03,-0.02,-0.03
4309,6817.74,306.07,6814.60,309.63,6816.27,304.97,1.47,4.18,11.18,14.06,8.83,1.10,0.98,-0.20,0.54,-0.83,-0.26,-0.96,-0.86,-0.34,-0.59,0.38,-0.10,0.44,0.10,0.28,0.15,0.14,0.14,0.05,0.12,0.00,0.10,-0.03,0.08,-0.05,0.06,-0.06,0.05,-0.08,0.04,-0.12,0.03,-0.18
4310,6803.65,290.38,6804.23,302.94,6813.96,292.67,2.73,6.70,13.65,11.55,5.87,1.89,0.98,-0.20,0.51,-0.85,-0.30,-0.93,-0.88,-0.33,-0.67,0.47,0.01,0.59,0.26,0.24,0.21,0.03,0.13,-0.04,0.08,-0.06,0.04,-0.06,0.02,-0.06,0.01,-0.06,0.00,-0.06,-0.01,-0.08,-0.04,-0.13
