NUM,W1,W2,W3,W4,W5,W6,L1,L2,L3,L4,L5,L6,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P
69,6815.622,304.660,6813.282,291.156,6818.774,309.224,1.380,6.811,11.713,12.052,4.020,3.777,0.980,-0.192,0.564,-0.818,-0.188,-0.957,-0.785,-0.477,-0.770,0.239,-0.272,0.594,0.177,0.443,0.279,0.147,0.201,-0.015,0.118,-0.064,0.065,-0.070,0.034,-0.066,0.016,-0.061,0.004,-0.058,-0.006,-0.060,-0.015,-0.066
70,6816.272,291.062,6806.251,306.690,6808.988,306.276,2.273,7.916,12.432,13.170,8.380,3.350,0.972,-0.227,0.408,-0.906,-0.495,-0.856,-0.966,-0.012,-0.312,0.740,0.304,0.356,0.238,0.021,0.119,-0.056,0.055,-0.060,0.025,-0.052,0.009,-0.044,-0.000,-0.039,-0.007,-0.038,-0.014,-0.041,-0.029,-0.053,-0.057,-0.078
71,6812.114,297.076,6817.636,298.492,6810.980,298.960,4.130,4.721,8.726,10.608,8.360,3.847,0.979,-0.196,0.549,-0.826,-0.206,-0.965,-0.849,-0.488,-0.854,0.344,-0.198,0.761,0.394,0.462,0.376,-0.030,0.140,-0.140,0.034,-0.102,0.001,-0.065,-0.010,-0.043,-0.013,-0.030,-0.014,-0.022,-0.015,-0.018,-0.016,-0.016
72,6804.157,310.336,6812.243,290.019,6805.332,293.384,2.182,8.792,11.525,9.787,4.195,4.867,0.978,-0.199,0.536,-0.837,-0.248,-0.950,-0.839,-0.411,-0.764,0.341,-0.187,0.689,0.348,0.429,0.338,-0.001,0.148,-0.111,0.052,-0.094,0.013,-0.068,-0.002,-0.050,-0.009,-0.039,-0.013,-0.032,-0.017,-0.029,-0.021,-0.029
73,6812.447,306.681,6803.803,297.172,6801.370,310.167,1.196,8.954,7.022,10.427,5.083,3.444,0.983,-0.174,0.641,-0.757,0.004,-0.990,-0.654,-0.744,-0.981,-0.071,-0.651,0.669,0.147,0.725,0.390,0.219,0.249,-0.023,0.129,-0.072,0.065,-0.070,0.032,-0.059,0.015,-0.048,0.005,-0.040,-0.001,-0.035,-0.004,-0.032
74,6805.277,297.405,6817.425,294.233,6809.298,290.875,4.050,8.659,11.240,8.066,5.007,4.153,0.978,-0.199,0.533,-0.838,-0.242,-0.953,-0.858,-0.443,-0.840,0.378,-0.148,0.808,0.484,0.400,0.336,-0.099,0.103,-0.140,0.020,-0.092,-0.004,-0.058,-0.011,-0.038,-0.014,-0.027,-0.015,-0.021,-0.016,-0.017,-0.017,-0.016
75,6808.147,305.285,6804.297,297.466,6817.442,309.638,1.551,7.888,12.200,14.075,8.594,2.272,0.973,-0.223,0.426,-0.898,-0.470,-0.873,-0.953,-0.026,-0.300,0.653,0.201,0.344,0.201,0.083,0.131,-0.010,0.080,-0.037,0.049,-0.044,0.031,-0.045,0.019,-0.047,0.010,-0.052,0.001,-0.065,-0.017,-0.097,-0.067,-0.168
76,6805.101,296.490,6804.530,296.153,6802.651,290.048,2.739,7.557,11.799,11.958,9.179,1.598,0.974,-0.216,0.458,-0.880,-0.400,-0.907,-0.963,-0.167,-0.479,0.678,0.222,0.454,0.250,0.092,0.147,-0.025,0.080,-0.049,0.043,-0.049,0.023,-0.045,0.012,-0.041,0.004,-0.040,-0.003,-0.043,-0.012,-0.051,-0.023,-0.064
77,6809.013,300.989,6816.364,297.779,6814.392,294.652,3.901,5.257,12.095,9.312,4.890,4.729,0.979,-0.195,0.545,-0.824,-0.196,-0.935,-0.765,-0.505,-0.876,0.198,-0.378,0.789,0.424,0.614,0.455,-0.032,0.162,-0.167,0.037,-0.120,-0.001,-0.076,-0.013,-0.050,-0.017,-0.035,-0.018,-0.027,-0.020,-0.023,-0.023,-0.021
78,6817.458,310.448,6806.244,306.065,6818.780,301.063,4.169,9.133,11.442,13.515,4.347,4.102,0.973,-0.221,0.435,-0.890,-0.426,-0.870,-0.924,-0.157,-0.547,0.653,0.252,0.585,0.368,0.068,0.170,-0.103,0.055,-0.096,0.011,-0.068,-0.005,-0.048,-0.012,-0.036,-0.016,-0.029,-0.020,-0.027,-0.027,-0.028,-0.039,-0.032
79,6805.462,296.139,6808.445,306.410,6805.263,304.442,3.749,8.267,6.659,13.263,9.817,1.142,0.977,-0.206,0.502,-0.857,-0.315,-0.920,-0.850,-0.323,-0.726,0.421,-0.004,0.743,0.394,0.206,0.212,-0.047,0.096,-0.072,0.044,-0.061,0.021,-0.050,0.008,-0.042,0.001,-0.037,-0.005,-0.036,-0.011,-0.037,-0.018,-0.041
80,6814.821,298.320,6818.127,303.938,6805.569,293.741,2.386,5.800,14.546,10.577,9.034,1.677,0.975,-0.214,0.472,-0.863,-0.350,-0.914,-0.934,-0.236,-0.543,0.589,0.116,0.499,0.245,0.171,0.181,0.012,0.113,-0.041,0.068,-0.055,0.041,-0.057,0.024,-0.058,0.012,-0.062,-0.000,-0.075,-0.025,-0.114,-0.124,-0.219
81,6803.439,307.858,6805.485,297.864,6807.732,293.770,4.525,4.313,6.382,9.281,4.929,4.315,0.985,-0.165,0.670,-0.734,0.070,-0.975,-0.533,-0.793,-0.902,-0.284,-0.860,0.378,-0.340,0.847,0.406,0.762,0.662,0.015,0.221,-0.257,0.032,-0.164,-0.012,-0.092,-0.020,-0.054,-0.020,-0.034,-0.018,-0.022,-0.017,-0.017
82,6811.953,299.761,6813.581,290.763,6805.036,294.154,1.900,6.144,6.079,9.781,6.842,3.654,0.984,-0.168,0.663,-0.743,0.047,-0.992,-0.601,-0.787,-0.965,-0.179,-0.781,0.555,-0.027,0.855,0.469,0.354,0.327,-0.030,0.152,-0.103,0.064,-0.090,0.025,-0.068,0.007,-0.051,-0.002,-0.039,-0.006,-0.030,-0.008,-0.026
83,6814.276,306.571,6810.846,291.251,6807.708,294.540,1.786,7.929,13.773,11.749,9.462,2.490,0.972,-0.227,0.410,-0.901,-0.483,-0.858,-0.968,-0.010,-0.272,0.706,0.248,0.327,0.209,0.053,0.123,-0.028,0.070,-0.046,0.040,-0.047,0.022,-0.046,0.011,-0.046,0.003,-0.050,-0.008,-0.061,-0.032,-0.094,-0.117,-0.178
84,6811.933,296.819,6801.502,295.904,6810.523,309.437,1.399,4.285,9.631,13.047,8.606,1.706,0.981,-0.188,0.582,-0.807,-0.156,-0.980,-0.814,-0.509,-0.756,0.286,-0.203,0.528,0.110,0.351,0.180,0.164,0.161,0.052,0.125,-0.006,0.092,-0.034,0.067,-0.047,0.049,-0.055,0.035,-0.062,0.025,-0.072,0.017,-0.085
85,6807.210,297.090,6813.521,294.511,6815.152,290.145,1.840,9.442,13.524,12.618,4.453,2.168,0.976,-0.211,0.481,-0.871,-0.371,-0.909,-0.887,-0.194,-0.504,0.500,0.041,0.465,0.204,0.206,0.180,0.047,0.126,-0.022,0.082,-0.047,0.054,-0.056,0.035,-0.060,0.021,-0.066,0.009,-0.081,-0.012,-0.121,-0.080,-0.220
86,6801.389,300.622,6806.183,309.581,6802.473,306.292,3.633,5.268,6.459,8.262,6.184,2.344,0.986,-0.159,0.697,-0.711,0.133,-0.984,-0.495,-0.859,-0.916,-0.348,-0.894,0.327,-0.401,0.825,0.365,0.733,0.526,0.081,0.244,-0.140,0.090,-0.126,0.029,-0.089,0.006,-0.062,-0.004,-0.044,-0.008,-0.033,-0.010,-0.027
87,6815.565,300.521,6801.334,300.293,6801.493,309.164,1.766,6.068,14.360,12.791,6.961,2.902,0.974,-0.216,0.455,-0.880,-0.402,-0.886,-0.899,-0.160,-0.485,0.560,0.112,0.472,0.239,0.164,0.179,0.009,0.112,-0.044,0.067,-0.058,0.040,-0.060,0.022,-0.062,0.009,-0.068,-0.006,-0.086,-0.048,-0.145,-0.375,-0.272
88,6805.139,307.289,6805.315,299.172,6812.881,306.661,1.126,7.038,14.247,10.883,4.116,3.866,0.978,-0.198,0.533,-0.837,-0.255,-0.929,-0.791,-0.376,-0.680,0.284,-0.210,0.547,0.173,0.397,0.261,0.133,0.193,-0.013,0.119,-0.062,0.070,-0.073,0.041,-0.074,0.022,-0.076,0.007,-0.085,-0.016,-0.116,-0.080,-0.188
89,6808.917,291.772,6804.329,299.461,6802.188,298.915,2.099,6.059,12.569,8.759,5.882,1.696,0.982,-0.183,0.603,-0.786,-0.084,-0.975,-0.729,-0.632,-0.911,0.117,-0.389,0.662,0.166,0.500,0.273,0.179,0.205,0.016,0.131,-0.042,0.081,-0.057,0.050,-0.059,0.030,-0.057,0.017,-0.057,0.008,-0.060,0.001,-0.067
90,6806.428,298.966,6803.798,298.913,6812.705,300.613,3.704,7.651,6.858,10.099,6.938,3.497,0.981,-0.188,0.585,-0.805,-0.134,-0.983,-0.787,-0.595,-0.959,0.173,-0.446,0.857,0.522,0.654,0.426,-0.086,0.132,-0.150,0.033,-0.099,0.003,-0.062,-0.007,-0.040,-0.010,-0.028,-0.011,-0.020,-0.011,-0.016,-0.012,-0.014
91,6811.175,297.769,6801.052,296.355,6807.400,290.122,1.617,6.399,14.634,13.792,5.813,4.564,0.973,-0.224,0.418,-0.897,-0.459,-0.834,-0.861,-0.087,-0.449,0.568,0.165,0.480,0.275,0.120,0.174,-0.032,0.092,-0.066,0.047,-0.066,0.023,-0.062,0.007,-0.061,-0.005,-0.066,-0.025,-0.086,-0.119,-0.166,-0.331,0.434
92,6802.351,295.810,6803.733,297.123,6807.383,304.234,1.796,6.466,6.868,12.849,6.869,3.842,0.981,-0.186,0.590,-0.799,-0.120,-0.981,-0.774,-0.602,-0.939,0.179,-0.354,0.779,0.324,0.509,0.337,0.072,0.183,-0.066,0.087,-0.080,0.039,-0.068,0.016,-0.054,0.003,-0.044,-0.003,-0.037,-0.008,-0.034,-0.012,-0.033
93,6818.859,291.797,6807.903,307.610,6811.109,301.539,3.178,9.866,11.545,11.885,8.272,4.720,0.970,-0.235,0.372,-0.922,-0.552,-0.821,-0.980,0.060,-0.263,0.884,0.491,0.259,0.213,-0.098,0.063,-0.091,0.015,-0.060,-0.001,-0.040,-0.007,-0.028,-0.010,-0.022,-0.012,-0.019,-0.015,-0.018,-0.021,-0.019,-0.030,-0.023
94,6811.001,298.575,6810.160,294.986,6805.160,306.607,3.433,7.045,8.861,10.884,8.140,3.299,0.978,-0.201,0.528,-0.843,-0.258,-0.958,-0.891,-0.425,-0.844,0.453,-0.001,0.842,0.475,0.230,0.243,-0.090,0.086,-0.102,0.027,-0.073,0.004,-0.050,-0.004,-0.036,-0.008,-0.027,-0.010,-0.022,-0.012,-0.019,-0.014,-0.018
95,6815.918,301.276,6811.060,297.965,6810.461,302.419,1.469,6.371,10.611,9.481,7.526,4.618,0.979,-0.194,0.556,-0.824,-0.196,-0.966,-0.831,-0.510,-0.908,0.326,-0.130,0.841,0.404,0.319,0.264,-0.013,0.126,-0.073,0.058,-0.069,0.025,-0.055,0.009,-0.044,0.001,-0.036,-0.004,-0.031,-0.008,-0.029,-0.011,-0.028
96,6807.204,305.846,6816.532,290.651,6801.058,294.761,4.062,6.112,13.025,10.399,5.095,1.462,0.979,-0.196,0.546,-0.824,-0.207,-0.950,-0.815,-0.474,-0.823,0.310,-0.178,0.709,0.304,0.376,0.275,0.051,0.158,-0.052,0.084,-0.068,0.044,-0.064,0.022,-0.057,0.010,-0.052,0.001,-0.051,-0.008,-0.056,-0.018,-0.067
97,6804.494,305.172,6813.700,302.877,6806.516,299.179,1.215,8.664,14.391,11.271,4.432,3.288,0.976,-0.207,0.494,-0.862,-0.341,-0.909,-0.843,-0.248,-0.571,0.415,-0.050,0.511,0.210,0.277,0.217,0.069,0.151,-0.027,0.094,-0.058,0.057,-0.066,0.035,-0.069,0.019,-0.075,0.004,-0.092,-0.032,-0.149,-0.282,-0.296
98,6815.939,294.078,6806.609,299.671,6810.564,290.980,1.286,9.612,8.077,13.317,6.977,2.004,0.978,-0.197,0.541,-0.831,-0.223,-0.958,-0.867,-0.466,-0.830,0.457,0.024,0.670,0.273,0.235,0.197,0.034,0.121,-0.027,0.073,-0.042,0.045,-0.044,0.029,-0.043,0.018,-0.042,0.010,-0.043,0.003,-0.047,-0.002,-0.053
99,6814.608,308.569,6807.698,303.363,6809.950,298.510,4.807,5.875,8.066,10.857,9.298,3.468,0.977,-0.205,0.510,-0.852,-0.295,-0.947,-0.906,-0.358,-0.759,0.474,-0.039,0.790,0.540,0.288,0.265,-0.154,0.062,-0.129,0.006,-0.077,-0.008,-0.047,-0.012,-0.031,-0.013,-0.022,-0.014,-0.017,-0.014,-0.014,-0.016,-0.013
100,6818.589,292.524,6817.451,306.648,6808.739,303.738,4.599,4.351,12.306,8.331,6.880,4.722,0.978,-0.201,0.524,-0.830,-0.218,-0.926,-0.801,-0.488,-0.905,0.285,-0.263,0.885,0.556,0.506,0.401,-0.134,0.106,-0.173,0.012,-0.107,-0.012,-0.064,-0.017,-0.041,-0.018,-0.028,-0.019,-0.021,-0.020,-0.018,-0.022,-0.016
101,6812.758,305.289,6818.571,300.804,6809.561,297.977,3.191,6.700,9.854,9.136,5.125,4.862,0.980,-0.188,0.580,-0.807,-0.140,-0.970,-0.766,-0.582,-0.935,0.152,-0.453,0.805,0.421,0.683,0.475,-0.027,0.164,-0.162,0.040,-0.114,0.002,-0.071,-0.009,-0.046,-0.013,-0.031,-0.014,-0.023,-0.014,-0.018,-0.014,-0.015
102,6809.900,303.950,6804.657,293.138,6814.566,292.096,3.870,6.962,6.422,12.981,4.785,2.647,0.982,-0.182,0.606,-0.785,-0.079,-0.973,-0.699,-0.644,-0.928,0.020,-0.593,0.691,0.234,0.768,0.483,0.136,0.241,-0.108,0.094,-0.114,0.032,-0.085,0.007,-0.062,-0.004,-0.046,-0.009,-0.036,-0.013,-0.030,-0.015,-0.028
103,6818.740,290.532,6814.370,307.952,6803.234,303.589,2.173,4.686,9.060,12.414,7.447,3.158,0.980,-0.189,0.578,-0.810,-0.155,-0.978,-0.805,-0.543,-0.859,0.261,-0.250,0.677,0.235,0.436,0.289,0.114,0.191,-0.034,0.104,-0.071,0.051,-0.070,0.023,-0.060,0.007,-0.051,-0.002,-0.045,-0.009,-0.042,-0.014,-0.042
104,6811.366,292.096,6803.941,293.970,6802.309,296.033,1.878,8.382,13.501,9.630,5.143,4.803,0.976,-0.208,0.491,-0.863,-0.335,-0.911,-0.858,-0.286,-0.670,0.442,-0.023,0.673,0.379,0.264,0.252,-0.046,0.109,-0.094,0.042,-0.079,0.013,-0.061,-0.000,-0.049,-0.008,-0.043,-0.015,-0.041,-0.025,-0.045,-0.043,-0.058
105,6813.677,301.069,6818.688,294.455,6816.231,294.934,2.005,8.349,12.047,11.245,4.340,4.432,0.977,-0.202,0.519,-0.848,-0.283,-0.936,-0.853,-0.357,-0.713,0.396,-0.097,0.656,0.326,0.337,0.281,0.006,0.140,-0.085,0.059,-0.083,0.022,-0.066,0.004,-0.053,-0.005,-0.044,-0.011,-0.040,-0.018,-0.040,-0.026,-0.043
106,6817.850,299.300,6801.369,297.912,6811.071,306.448,4.096,7.962,10.857,10.544,6.705,1.271,0.978,-0.201,0.528,-0.842,-0.259,-0.957,-0.895,-0.416,-0.819,0.488,0.077,0.751,0.361,0.187,0.203,-0.031,0.098,-0.062,0.048,-0.056,0.023,-0.047,0.011,-0.039,0.003,-0.034,-0.002,-0.032,-0.006,-0.032,-0.010,-0.034
107,6808.109,298.505,6802.782,305.847,6818.887,305.162,4.600,4.143,13.392,8.051,8.145,1.948,0.978,-0.198,0.542,-0.809,-0.166,-0.945,-0.803,-0.536,-0.885,0.271,-0.273,0.757,0.351,0.501,0.372,0.034,0.180,-0.105,0.073,-0.102,0.026,-0.079,0.005,-0.062,-0.006,-0.051,-0.013,-0.046,-0.020,-0.046,-0.029,-0.050
108,6803.197,297.157,6805.531,294.403,6804.889,305.410,4.444,7.551,9.476,10.421,5.442,4.270,0.978,-0.200,0.529,-0.841,-0.247,-0.951,-0.863,-0.452,-0.888,0.393,-0.106,0.917,0.591,0.308,0.283,-0.152,0.072,-0.134,0.009,-0.081,-0.008,-0.049,-0.012,-0.032,-0.013,-0.022,-0.013,-0.016,-0.013,-0.013,-0.014,-0.012
109,6803.099,294.868,6806.358,306.041,6805.641,305.567,4.088,7.332,7.699,9.069,7.212,1.949,0.982,-0.182,0.608,-0.787,-0.081,-0.990,-0.741,-0.652,-0.967,0.077,-0.547,0.789,0.400,0.708,0.428,0.016,0.175,-0.111,0.066,-0.092,0.023,-0.066,0.006,-0.047,-0.002,-0.035,-0.006,-0.027,-0.008,-0.022,-0.009,-0.020
110,6810.952,298.890,6817.616,290.209,6804.424,292.459,1.514,6.007,9.401,13.073,4.668,3.769,0.981,-0.186,0.590,-0.798,-0.123,-0.973,-0.754,-0.579,-0.872,0.157,-0.368,0.661,0.199,0.512,0.309,0.153,0.210,-0.021,0.118,-0.067,0.062,-0.070,0.032,-0.063,0.014,-0.055,0.003,-0.050,-0.004,-0.048,-0.010,-0.049
111,6814.304,309.484,6816.892,296.981,6812.125,291.928,3.207,4.871,11.423,7.011,5.428,4.196,0.982,-0.178,0.620,-0.769,-0.032,-0.964,-0.632,-0.693,-0.921,-0.102,-0.724,0.578,0.014,0.884,0.580,0.335,0.353,-0.124,0.123,-0.158,0.032,-0.111,0.000,-0.074,-0.011,-0.051,-0.015,-0.037,-0.017,-0.029,-0.019,-0.026
112,6806.086,299.789,6818.837,306.948,6814.022,308.033,3.643,4.399,13.419,7.297,9.537,2.449,0.977,-0.200,0.534,-0.812,-0.175,-0.941,-0.814,-0.535,-0.907,0.314,-0.198,0.792,0.373,0.432,0.340,0.020,0.170,-0.099,0.071,-0.099,0.026,-0.079,0.005,-0.062,-0.007,-0.052,-0.014,-0.047,-0.023,-0.047,-0.033,-0.051
113,6809.334,306.957,6809.897,307.561,6818.409,301.917,3.618,9.066,11.509,10.862,5.441,3.634,0.976,-0.211,0.483,-0.869,-0.349,-0.922,-0.926,-0.282,-0.690,0.589,0.173,0.696,0.401,0.125,0.196,-0.090,0.071,-0.094,0.021,-0.069,0.001,-0.049,-0.007,-0.036,-0.011,-0.029,-0.014,-0.025,-0.018,-0.024,-0.023,-0.025
114,6811.272,291.893,6816.147,302.230,6802.099,303.051,4.869,6.909,8.623,9.694,8.377,1.867,0.979,-0.197,0.548,-0.828,-0.213,-0.970,-0.856,-0.480,-0.878,0.340,-0.191,0.884,0.549,0.341,0.277,-0.100,0.094,-0.107,0.030,-0.074,0.007,-0.051,-0.002,-0.036,-0.006,-0.028,-0.009,-0.022,-0.010,-0.019,-0.012,-0.018
115,6803.804,296.932,6801.417,307.702,6801.565,291.393,3.424,4.331,12.856,14.862,7.257,4.272,0.972,-0.225,0.411,-0.898,-0.461,-0.831,-0.872,-0.084,-0.449,0.580,0.164,0.502,0.313,0.132,0.197,-0.061,0.086,-0.095,0.029,-0.081,0.003,-0.064,-0.010,-0.053,-0.020,-0.049,-0.033,-0.053,-0.067,-0.072,-0.193,-0.123
116,6807.814,308.140,6808.892,296.187,6806.548,306.555,1.103,5.765,7.109,10.375,4.529,3.116,0.986,-0.156,0.706,-0.701,0.155,-0.979,-0.467,-0.870,-0.899,-0.374,-0.876,0.316,-0.330,0.743,0.225,0.555,0.334,0.190,0.241,0.003,0.146,-0.056,0.085,-0.067,0.049,-0.062,0.027,-0.055,0.014,-0.048,0.007,-0.044
117,6804.272,301.477,6808.537,301.054,6806.228,310.076,3.660,4.692,8.869,13.444,8.758,1.911,0.978,-0.200,0.530,-0.841,-0.269,-0.952,-0.860,-0.357,-0.677,0.380,-0.131,0.588,0.250,0.367,0.285,0.060,0.164,-0.067,0.076,-0.082,0.032,-0.070,0.011,-0.057,-0.001,-0.049,-0.008,-0.045,-0.016,-0.044,-0.024,-0.048
118,6812.099,308.382,6817.211,292.735,6807.905,299.866,1.607,6.172,12.486,7.755,5.959,2.100,0.982,-0.178,0.620,-0.771,-0.041,-0.975,-0.676,-0.679,-0.924,0.009,-0.513,0.631,0.111,0.577,0.288,0.231,0.228,0.034,0.148,-0.038,0.092,-0.058,0.056,-0.061,0.034,-0.059,0.020,-0.058,0.010,-0.060,0.003,-0.064
119,6814.476,296.005,6811.036,295.608,6813.672,298.152,2.294,7.284,12.217,10.349,5.431,3.975,0.978,-0.200,0.528,-0.842,-0.258,-0.944,-0.852,-0.408,-0.788,0.389,-0.092,0.735,0.376,0.323,0.277,-0.018,0.129,-0.088,0.053,-0.080,0.019,-0.063,0.003,-0.049,-0.005,-0.040,-0.011,-0.036,-0.016,-0.035,-0.022,-0.037
120,6804.833,290.280,6802.630,293.913,6811.344,300.570,3.504,6.314,9.740,13.508,4.036,4.091,0.978,-0.197,0.538,-0.831,-0.221,-0.935,-0.792,-0.463,-0.832,0.266,-0.264,0.750,0.373,0.485,0.372,0.008,0.167,-0.122,0.056,-0.107,0.012,-0.077,-0.005,-0.055,-0.012,-0.042,-0.017,-0.034,-0.021,-0.030,-0.025,-0.030
121,6802.157,299.731,6801.138,308.569,6808.237,297.425,4.641,6.813,14.802,8.274,9.245,1.165,0.973,-0.218,0.455,-0.861,-0.351,-0.905,-0.948,-0.265,-0.659,0.669,0.279,0.624,0.340,0.068,0.163,-0.067,0.074,-0.072,0.034,-0.061,0.015,-0.051,0.004,-0.046,-0.003,-0.046,-0.013,-0.054,-0.035,-0.082,-0.144,-0.179
122,6817.205,291.233,6811.808,307.069,6817.826,292.625,4.284,4.290,11.728,11.621,6.332,3.044,0.978,-0.200,0.527,-0.836,-0.241,-0.934,-0.818,-0.428,-0.791,0.323,-0.199,0.713,0.355,0.439,0.349,0.006,0.159,-0.115,0.055,-0.102,0.014,-0.074,-0.003,-0.055,-0.011,-0.042,-0.016,-0.036,-0.021,-0.033,-0.026,-0.034
123,6808.926,298.948,6808.954,292.696,6814.881,292.836,3.378,9.576,11.422,13.045,5.937,3.355,0.973,-0.222,0.429,-0.896,-0.453,-0.877,-0.960,-0.102,-0.462,0.729,0.326,0.477,0.299,0.018,0.132,-0.081,0.050,-0.074,0.016,-0.056,0.001,-0.042,-0.006,-0.034,-0.010,-0.029,-0.015,-0.028,-0.022,-0.031,-0.033,-0.037
124,6809.670,304.211,6817.636,301.384,6818.400,301.244,4.464,6.209,13.923,14.276,6.494,2.356,0.971,-0.229,0.395,-0.905,-0.494,-0.820,-0.883,-0.031,-0.400,0.633,0.253,0.462,0.294,0.053,0.149,-0.071,0.064,-0.078,0.025,-0.065,0.006,-0.054,-0.005,-0.049,-0.014,-0.050,-0.029,-0.060,-0.081,-0.104,-0.616,-0.096
125,6811.425,302.935,6814.279,307.058,6817.037,295.694,4.303,9.840,10.059,7.528,4.153,4.025,0.980,-0.193,0.563,-0.820,-0.183,-0.972,-0.829,-0.519,-0.871,0.297,-0.253,0.740,0.334,0.513,0.413,0.030,0.176,-0.146,0.044,-0.116,0.001,-0.073,-0.011,-0.047,-0.015,-0.032,-0.015,-0.024,-0.016,-0.019,-0.017,-0.016
126,6803.579,306.169,6807.076,306.981,6811.382,294.478,3.786,5.210,11.668,14.303,6.481,4.358,0.974,-0.219,0.439,-0.886,-0.411,-0.864,-0.886,-0.182,-0.583,0.576,0.163,0.629,0.392,0.130,0.203,-0.099,0.069,-0.106,0.016,-0.077,-0.004,-0.055,-0.012,-0.042,-0.018,-0.035,-0.023,-0.033,-0.035,-0.036,-0.055,-0.046
127,6815.934,297.573,6802.755,292.757,6818.828,305.566,3.453,6.905,13.334,8.891,5.861,3.715,0.977,-0.205,0.508,-0.848,-0.278,-0.928,-0.861,-0.391,-0.804,0.426,-0.042,0.799,0.457,0.281,0.274,-0.078,0.104,-0.113,0.032,-0.085,0.005,-0.061,-0.006,-0.045,-0.012,-0.036,-0.016,-0.032,-0.023,-0.032,-0.032,-0.036
128,6811.267,305.246,6816.217,306.519,6812.100,290.322,2.805,9.376,12.741,13.437,5.346,3.088,0.973,-0.222,0.431,-0.896,-0.455,-0.870,-0.928,-0.085,-0.427,0.647,0.223,0.459,0.277,0.084,0.158,-0.049,0.076,-0.069,0.033,-0.062,0.012,-0.052,0.001,-0.046,-0.008,-0.044,-0.017,-0.048,-0.034,-0.062,-0.073,-0.094
129,6803.233,291.323,6806.177,296.114,6817.034,291.492,1.689,5.779,10.027,14.869,5.896,3.134,0.978,-0.199,0.534,-0.837,-0.249,-0.947,-0.847,-0.402,-0.731,0.384,-0.096,0.612,0.243,0.318,0.237,0.071,0.156,-0.030,0.093,-0.059,0.053,-0.063,0.030,-0.061,0.015,-0.059,0.003,-0.061,-0.009,-0.072,-0.024,-0.092
130,6815.926,308.272,6803.734,298.542,6804.515,296.421,1.637,5.209,10.712,14.164,5.916,3.577,0.978,-0.198,0.538,-0.835,-0.242,-0.946,-0.832,-0.414,-0.742,0.357,-0.125,0.618,0.239,0.338,0.245,0.080,0.163,-0.029,0.097,-0.060,0.055,-0.065,0.030,-0.062,0.014,-0.059,0.003,-0.060,-0.009,-0.068,-0.022,-0.082
131,6815.349,298.019,6806.295,291.943,6802.003,291.190,3.084,7.023,12.892,12.516,4.226,1.652,0.978,-0.200,0.526,-0.841,-0.264,-0.936,-0.836,-0.377,-0.702,0.378,-0.096,0.589,0.228,0.312,0.229,0.077,0.156,-0.023,0.096,-0.054,0.058,-0.061,0.034,-0.061,0.019,-0.062,0.007,-0.067,-0.005,-0.082,-0.023,-0.110
132,6804.915,299.336,6801.773,293.821,6813.436,296.177,4.455,6.464,7.043,12.712,6.798,2.814,0.979,-0.194,0.554,-0.826,-0.204,-0.962,-0.818,-0.488,-0.859,0.271,-0.300,0.795,0.473,0.520,0.372,-0.071,0.126,-0.134,0.036,-0.094,0.005,-0.062,-0.006,-0.043,-0.010,-0.031,-0.012,-0.025,-0.014,-0.021,-0.016,-0.019
133,6804.327,292.569,6814.333,301.901,6816.521,307.377,4.762,9.784,10.384,9.712,8.181,4.804,0.972,-0.228,0.406,-0.906,-0.488,-0.861,-0.981,-0.069,-0.519,0.827,0.627,0.551,0.292,-0.179,0.051,-0.126,0.000,-0.067,-0.010,-0.038,-0.012,-0.023,-0.012,-0.016,-0.011,-0.012,-0.012,-0.010,-0.013,-0.009,-0.015,-0.008
134,6815.888,297.041,6814.325,303.317,6815.215,295.075,4.585,9.293,11.780,11.290,9.584,1.651,0.971,-0.232,0.390,-0.911,-0.520,-0.842,-0.982,0.015,-0.292,0.857,0.425,0.277,0.212,-0.051,0.082,-0.071,0.032,-0.055,0.012,-0.042,0.002,-0.033,-0.003,-0.028,-0.007,-0.026,-0.012,-0.027,-0.020,-0.031,-0.031,-0.039
135,6802.133,308.721,6805.094,303.389,6814.846,298.847,2.331,9.200,10.068,11.704,8.028,4.928,0.974,-0.219,0.445,-0.890,-0.425,-0.896,-0.971,-0.168,-0.583,0.764,0.422,0.548,0.316,-0.030,0.116,-0.095,0.038,-0.073,0.010,-0.051,-0.001,-0.036,-0.006,-0.028,-0.009,-0.023,-0.012,-0.020,-0.015,-0.020,-0.019,-0.021
136,6801.352,293.585,6818.745,304.072,6815.259,307.039,3.582,7.602,6.808,11.513,6.698,3.846,0.980,-0.192,0.565,-0.818,-0.176,-0.973,-0.818,-0.541,-0.933,0.255,-0.323,0.887,0.557,0.514,0.367,-0.106,0.113,-0.140,0.027,-0.092,0.001,-0.058,-0.008,-0.039,-0.011,-0.027,-0.012,-0.021,-0.012,-0.016,-0.013,-0.015
